SRC_IP,MF_FLAG,DF_FLAG,PACKET_NO,KNOWN_HOST_DEVICE,PACKET_SIZE,TIMESTAMP,TTL,DST_IP,IP_FRAG_OFF 
65.173.218.96,0,0,9422,Linux,20,1258920258.215590000,115,172.16.16.136,0
172.16.16.136,0,1,9423,Linux,20,1258920258.215632000,64,65.173.218.96,0
65.173.218.96,0,0,9424,Linux,20,1258920258.228494000,115,172.16.16.136,0
172.16.16.136,0,1,9425,Linux,20,1258920258.228564000,64,65.173.218.96,0
65.173.218.96,0,0,9426,Linux,20,1258920258.229675000,115,172.16.16.136,0
172.16.16.136,0,1,9427,Linux,20,1258920258.229738000,64,65.173.218.96,0
65.173.218.96,0,0,9428,Linux,20,1258920258.230924000,115,172.16.16.136,0
172.16.16.136,0,1,9429,Linux,20,1258920258.230964000,64,65.173.218.96,0
65.173.218.96,0,0,9430,Linux,20,1258920258.232290000,115,172.16.16.136,0
172.16.16.136,0,1,9431,Linux,20,1258920258.232484000,64,65.173.218.96,0
65.173.218.96,0,0,9432,Linux,20,1258920258.255051000,115,172.16.16.136,0
172.16.16.136,0,1,9433,Linux,20,1258920258.255154000,64,65.173.218.96,0
65.173.218.96,0,0,9434,Linux,20,1258920258.256221000,115,172.16.16.136,0
172.16.16.136,0,1,9435,Linux,20,1258920258.256270000,64,65.173.218.96,0
65.173.218.96,0,0,9436,Linux,20,1258920258.261008000,115,172.16.16.136,0
172.16.16.136,0,1,9437,Linux,20,1258920258.261057000,64,65.173.218.96,0
65.173.218.96,0,0,9438,Linux,20,1258920258.261848000,115,172.16.16.136,0
172.16.16.136,0,1,9439,Linux,20,1258920258.261888000,64,65.173.218.96,0
65.173.218.96,0,0,9440,Linux,20,1258920258.263906000,115,172.16.16.136,0
172.16.16.136,0,1,9441,Linux,20,1258920258.263955000,64,65.173.218.96,0
65.173.218.96,0,0,9442,Linux,20,1258920258.265158000,115,172.16.16.136,0
172.16.16.136,0,1,9443,Linux,20,1258920258.265204000,64,65.173.218.96,0
65.173.218.96,0,0,9444,Linux,20,1258920258.271228000,115,172.16.16.136,0
65.173.218.96,0,0,9445,Linux,20,1258920258.271237000,115,172.16.16.136,0
172.16.16.136,0,1,9446,Linux,20,1258920258.271366000,64,65.173.218.96,0
172.16.16.136,0,1,9447,Linux,20,1258920258.271455000,64,65.173.218.96,0
65.173.218.96,0,0,9448,Linux,20,1258920258.276352000,115,172.16.16.136,0
172.16.16.136,0,1,9449,Linux,20,1258920258.276451000,64,65.173.218.96,0
65.173.218.96,0,0,9450,Linux,20,1258920258.277826000,115,172.16.16.136,0
172.16.16.136,0,1,9451,Linux,20,1258920258.277868000,64,65.173.218.96,0
65.173.218.96,0,0,9452,Linux,20,1258920258.279064000,115,172.16.16.136,0
172.16.16.136,0,1,9453,Linux,20,1258920258.279118000,64,65.173.218.96,0
65.173.218.96,0,0,9454,Linux,20,1258920258.280315000,115,172.16.16.136,0
172.16.16.136,0,1,9455,Linux,20,1258920258.280368000,64,65.173.218.96,0
65.173.218.96,0,0,9456,Linux,20,1258920258.281562000,115,172.16.16.136,0
172.16.16.136,0,1,9457,Linux,20,1258920258.281609000,64,65.173.218.96,0
65.173.218.96,0,0,9458,Linux,20,1258920258.286536000,115,172.16.16.136,0
172.16.16.136,0,1,9459,Linux,20,1258920258.286592000,64,65.173.218.96,0
65.173.218.96,0,0,9460,Linux,20,1258920258.287708000,115,172.16.16.136,0
172.16.16.136,0,1,9461,Linux,20,1258920258.287749000,64,65.173.218.96,0
65.173.218.96,0,0,9462,Linux,20,1258920258.310681000,115,172.16.16.136,0
172.16.16.136,0,1,9463,Linux,20,1258920258.310836000,64,65.173.218.96,0
65.173.218.96,0,0,9464,Linux,20,1258920258.311113000,115,172.16.16.136,0
172.16.16.136,0,1,9465,Linux,20,1258920258.311157000,64,65.173.218.96,0
65.173.218.96,0,0,9466,Linux,20,1258920258.333060000,115,172.16.16.136,0
172.16.16.136,0,1,9467,Linux,20,1258920258.333277000,64,65.173.218.96,0
65.173.218.96,0,0,9468,Linux,20,1258920258.334136000,115,172.16.16.136,0
172.16.16.136,0,1,9469,Linux,20,1258920258.334200000,64,65.173.218.96,0
65.173.218.96,0,0,9470,Linux,20,1258920258.334369000,115,172.16.16.136,0
172.16.16.136,0,1,9471,Linux,20,1258920258.334428000,64,65.173.218.96,0
172.16.16.136,0,1,9472,Linux,20,1258920258.340349000,64,65.173.218.96,0
172.16.16.136,0,1,9473,Linux,20,1258920258.345428000,64,65.173.218.96,0
172.16.16.136,0,1,9474,Linux,20,1258920258.345551000,64,65.173.218.96,0
172.16.16.136,0,1,9475,Linux,20,1258920258.345792000,64,65.173.218.96,0
172.16.16.136,0,1,9476,Linux,20,1258920258.385490000,64,65.173.218.96,0
65.173.218.96,0,0,9477,Linux,20,1258920258.391796000,115,172.16.16.136,0
172.16.16.136,0,1,9478,Linux,20,1258920258.391883000,64,65.173.218.96,0
65.173.218.96,0,0,9479,Linux,20,1258920258.396696000,115,172.16.16.136,0
172.16.16.136,0,1,9480,Linux,20,1258920258.396741000,64,65.173.218.96,0
65.173.218.96,0,0,9481,Linux,20,1258920258.397884000,115,172.16.16.136,0
172.16.16.136,0,1,9482,Linux,20,1258920258.397935000,64,65.173.218.96,0
65.173.218.96,0,0,9483,Linux,20,1258920258.399934000,115,172.16.16.136,0
172.16.16.136,0,1,9484,Linux,20,1258920258.399994000,64,65.173.218.96,0
65.173.218.96,0,0,9485,Linux,20,1258920258.400425000,115,172.16.16.136,0
65.173.218.96,0,0,9486,Linux,20,1258920258.402465000,115,172.16.16.136,0
65.173.218.96,0,0,9487,Linux,20,1258920258.402469000,115,172.16.16.136,0
172.16.16.136,0,1,9488,Linux,20,1258920258.403432000,64,65.173.218.96,0
172.16.16.136,0,1,9489,Linux,20,1258920258.403488000,64,65.173.218.96,0
65.173.218.96,0,0,9490,Linux,20,1258920258.435824000,115,172.16.16.136,0
172.16.16.136,0,1,9491,Linux,20,1258920258.435937000,64,65.173.218.96,0
65.173.218.96,0,0,9492,Linux,20,1258920258.436639000,115,172.16.16.136,0
172.16.16.136,0,1,9493,Linux,20,1258920258.436837000,64,65.173.218.96,0
65.173.218.96,0,0,9494,Linux,20,1258920258.443140000,115,172.16.16.136,0
65.173.218.96,0,0,9495,Linux,20,1258920258.443148000,115,172.16.16.136,0
65.173.218.96,0,0,9496,Linux,20,1258920258.443151000,115,172.16.16.136,0
65.173.218.96,0,0,9497,Linux,20,1258920258.443155000,115,172.16.16.136,0
65.173.218.96,0,0,9498,Linux,20,1258920258.443157000,115,172.16.16.136,0
172.16.16.136,0,1,9499,Linux,20,1258920258.443251000,64,65.173.218.96,0
172.16.16.136,0,1,9500,Linux,20,1258920258.443345000,64,65.173.218.96,0
172.16.16.136,0,1,9501,Linux,20,1258920258.443416000,64,65.173.218.96,0
172.16.16.136,0,1,9502,Linux,20,1258920258.443472000,64,65.173.218.96,0
172.16.16.136,0,1,9503,Linux,20,1258920258.443527000,64,65.173.218.96,0
65.173.218.96,0,0,9504,Linux,20,1258920258.443862000,115,172.16.16.136,0
172.16.16.136,0,1,9505,Linux,20,1258920258.445017000,64,65.173.218.96,0
172.16.16.136,0,1,9506,Linux,20,1258920258.452953000,64,65.173.218.96,0
65.173.218.96,0,0,9507,Linux,20,1258920258.453084000,115,172.16.16.136,0
65.173.218.96,0,0,9508,Linux,20,1258920258.453091000,115,172.16.16.136,0
172.16.16.136,0,1,9509,Linux,20,1258920258.453494000,64,65.173.218.96,0
172.16.16.136,0,1,9510,Linux,20,1258920258.453558000,64,65.173.218.96,0
172.16.16.136,0,1,9511,Linux,20,1258920258.459158000,64,216.137.43.107,0
172.16.16.136,0,1,9512,Linux,20,1258920258.461980000,64,65.173.218.96,0
172.16.16.136,0,1,9513,Linux,20,1258920258.467408000,64,65.173.218.96,0
172.16.16.136,0,1,9514,Linux,20,1258920258.489406000,64,65.173.218.96,0
172.16.16.136,0,1,9515,Linux,20,1258920258.501660000,64,66.35.45.201,0
172.16.16.136,0,1,9516,Linux,20,1258920258.501806000,64,65.173.218.96,0
172.16.16.136,0,1,9517,Linux,20,1258920258.501891000,64,65.173.218.96,0
172.16.16.136,0,1,9518,Linux,20,1258920258.501971000,64,65.173.218.96,0
172.16.16.136,0,1,9519,Linux,20,1258920258.502070000,64,74.125.95.102,0
65.173.218.96,0,0,9520,Linux,20,1258920258.513304000,115,172.16.16.136,0
172.16.16.136,0,1,9521,Linux,20,1258920258.514321000,64,65.173.218.96,0
65.173.218.96,0,0,9522,Linux,20,1258920258.515189000,115,172.16.16.136,0
172.16.16.136,0,1,9523,Linux,20,1258920258.515380000,64,65.173.218.96,0
65.173.218.96,0,0,9524,Linux,20,1258920258.517834000,115,172.16.16.136,0
216.137.43.107,0,0,9525,Linux,20,1258920258.517838000,54,172.16.16.136,0
65.173.218.96,0,0,9526,Linux,20,1258920258.517840000,115,172.16.16.136,0
65.173.218.96,0,0,9527,Linux,20,1258920258.517842000,115,172.16.16.136,0
172.16.16.136,0,1,9528,Linux,20,1258920258.517917000,64,65.173.218.96,0
172.16.16.136,0,1,9529,Linux,20,1258920258.517956000,64,216.137.43.107,0
172.16.16.136,0,1,9530,Linux,20,1258920258.518124000,64,65.173.218.96,0
172.16.16.136,0,1,9531,Linux,20,1258920258.518159000,64,65.173.218.96,0
172.16.16.136,0,1,9532,Linux,20,1258920258.518192000,64,65.173.218.96,0
172.16.16.136,0,1,9533,Linux,20,1258920258.518314000,64,65.173.218.96,0
172.16.16.136,0,1,9534,Linux,20,1258920258.544284000,64,4.2.2.1,0
65.173.218.96,0,0,9535,Linux,20,1258920258.552622000,115,172.16.16.136,0
65.173.218.96,0,0,9536,Linux,20,1258920258.552631000,115,172.16.16.136,0
65.173.218.96,0,0,9537,Linux,20,1258920258.552634000,115,172.16.16.136,0
65.173.218.96,0,0,9538,Linux,20,1258920258.552638000,115,172.16.16.136,0
65.173.218.96,0,0,9539,Linux,20,1258920258.552641000,115,172.16.16.136,0
65.173.218.96,0,0,9540,Linux,20,1258920258.552645000,115,172.16.16.136,0
74.125.103.163,0,1,9541,Linux,20,1258920258.552649000,52,172.16.16.128,0
74.125.103.163,0,1,9542,Linux,20,1258920258.552653000,52,172.16.16.128,0
74.125.103.163,0,1,9543,Linux,20,1258920258.552656000,52,172.16.16.128,0
74.125.103.163,0,1,9544,Linux,20,1258920258.552659000,52,172.16.16.128,0
172.16.16.136,0,1,9545,Linux,20,1258920258.553231000,64,65.173.218.96,0
172.16.16.136,0,1,9546,Linux,20,1258920258.553371000,64,65.173.218.96,0
172.16.16.136,0,1,9547,Linux,20,1258920258.553451000,64,65.173.218.96,0
172.16.16.136,0,1,9548,Linux,20,1258920258.553585000,64,65.173.218.96,0
74.125.103.163,0,1,9549,Linux,20,1258920258.558557000,52,172.16.16.128,0
74.125.103.163,0,1,9550,Linux,20,1258920258.558564000,52,172.16.16.128,0
74.125.103.163,0,1,9551,Linux,20,1258920258.558567000,52,172.16.16.128,0
74.125.103.163,0,1,9552,Linux,20,1258920258.558570000,52,172.16.16.128,0
74.125.103.163,0,1,9553,Linux,20,1258920258.558573000,52,172.16.16.128,0
172.16.16.128,0,1,9554,Linux,20,1258920258.558711000,128,74.125.103.163,0
74.125.103.163,0,1,9555,Linux,20,1258920258.566314000,52,172.16.16.128,0
74.125.103.163,0,1,9556,Linux,20,1258920258.566320000,52,172.16.16.128,0
74.125.103.163,0,1,9557,Linux,20,1258920258.566681000,52,172.16.16.128,0
172.16.16.128,0,1,9558,Linux,20,1258920258.566725000,128,74.125.103.163,0
74.125.103.163,0,1,9559,Linux,20,1258920258.579701000,52,172.16.16.128,0
74.125.103.163,0,1,9560,Linux,20,1258920258.579709000,52,172.16.16.128,0
74.125.103.163,0,1,9561,Linux,20,1258920258.579712000,52,172.16.16.128,0
74.125.103.163,0,1,9562,Linux,20,1258920258.579715000,52,172.16.16.128,0
74.125.103.163,0,1,9563,Linux,20,1258920258.579717000,52,172.16.16.128,0
74.125.103.163,0,1,9564,Linux,20,1258920258.579726000,52,172.16.16.128,0
74.125.103.163,0,1,9565,Linux,20,1258920258.579728000,52,172.16.16.128,0
74.125.103.163,0,1,9566,Linux,20,1258920258.579731000,52,172.16.16.128,0
74.125.103.163,0,1,9567,Linux,20,1258920258.579733000,52,172.16.16.128,0
74.125.103.163,0,1,9568,Linux,20,1258920258.579735000,52,172.16.16.128,0
172.16.16.128,0,1,9569,Linux,20,1258920258.585416000,128,74.125.103.163,0
74.125.103.163,0,1,9570,Linux,20,1258920258.585859000,52,172.16.16.128,0
74.125.103.163,0,1,9571,Linux,20,1258920258.585863000,52,172.16.16.128,0
74.125.103.163,0,1,9572,Linux,20,1258920258.585866000,52,172.16.16.128,0
74.125.103.163,0,1,9573,Linux,20,1258920258.587215000,52,172.16.16.128,0
172.16.16.128,0,1,9574,Linux,20,1258920258.587267000,128,74.125.103.163,0
74.125.103.163,0,1,9575,Linux,20,1258920258.589346000,52,172.16.16.128,0
74.125.103.163,0,1,9576,Linux,20,1258920258.589350000,52,172.16.16.128,0
74.125.103.163,0,1,9577,Linux,20,1258920258.589353000,52,172.16.16.128,0
74.125.103.163,0,1,9578,Linux,20,1258920258.589355000,52,172.16.16.128,0
74.125.103.163,0,1,9579,Linux,20,1258920258.589673000,52,172.16.16.128,0
172.16.16.128,0,1,9580,Linux,20,1258920258.589714000,128,74.125.103.163,0
74.125.103.163,0,1,9581,Linux,20,1258920258.593934000,52,172.16.16.128,0
74.125.103.163,0,1,9582,Linux,20,1258920258.594261000,52,172.16.16.128,0
172.16.16.128,0,1,9583,Linux,20,1258920258.594307000,128,74.125.103.163,0
74.125.103.163,0,1,9584,Linux,20,1258920258.594529000,52,172.16.16.128,0
74.125.103.163,0,1,9585,Linux,20,1258920258.596831000,52,172.16.16.128,0
74.125.103.163,0,1,9586,Linux,20,1258920258.596835000,52,172.16.16.128,0
172.16.16.128,0,1,9587,Linux,20,1258920258.596887000,128,74.125.103.163,0
74.125.103.163,0,1,9588,Linux,20,1258920258.601897000,52,172.16.16.128,0
74.125.95.102,0,0,9589,Linux,20,1258920258.603200000,51,172.16.16.136,0
74.125.95.102,0,0,9590,Linux,20,1258920258.603207000,51,172.16.16.136,0
74.125.95.102,0,0,9591,Linux,20,1258920258.603211000,51,172.16.16.136,0
74.125.95.102,0,0,9592,Linux,20,1258920258.603216000,51,172.16.16.136,0
65.173.218.96,0,0,9593,Linux,20,1258920258.603219000,115,172.16.16.136,0
172.16.16.136,0,1,9594,Linux,20,1258920258.603426000,64,74.125.95.102,0
172.16.16.136,0,1,9595,Linux,20,1258920258.603537000,64,74.125.95.102,0
172.16.16.136,0,1,9596,Linux,20,1258920258.603633000,64,74.125.95.102,0
172.16.16.136,0,1,9597,Linux,20,1258920258.603698000,64,74.125.95.102,0
172.16.16.136,0,1,9598,Linux,20,1258920258.603761000,64,65.173.218.96,0
65.173.218.96,0,0,9599,Linux,20,1258920258.604972000,115,172.16.16.136,0
65.173.218.96,0,0,9600,Linux,20,1258920258.604980000,115,172.16.16.136,0
172.16.16.136,0,1,9601,Linux,20,1258920258.605071000,64,65.173.218.96,0
172.16.16.136,0,1,9602,Linux,20,1258920258.605148000,64,65.173.218.96,0
65.173.218.96,0,0,9603,Linux,20,1258920258.609473000,115,172.16.16.136,0
65.173.218.96,0,0,9604,Linux,20,1258920258.609485000,115,172.16.16.136,0
172.16.16.136,0,1,9605,Linux,20,1258920258.609679000,64,65.173.218.96,0
65.173.218.96,0,0,9606,Linux,20,1258920258.629360000,115,172.16.16.136,0
65.173.218.96,0,0,9607,Linux,20,1258920258.629368000,115,172.16.16.136,0
65.173.218.96,0,0,9608,Linux,20,1258920258.629372000,115,172.16.16.136,0
65.173.218.96,0,0,9609,Linux,20,1258920258.629375000,115,172.16.16.136,0
65.173.218.96,0,0,9610,Linux,20,1258920258.629378000,115,172.16.16.136,0
65.173.218.96,0,0,9611,Linux,20,1258920258.629381000,115,172.16.16.136,0
65.173.218.96,0,0,9612,Linux,20,1258920258.629384000,115,172.16.16.136,0
65.173.218.96,0,0,9613,Linux,20,1258920258.629388000,115,172.16.16.136,0
65.173.218.96,0,0,9614,Linux,20,1258920258.629390000,115,172.16.16.136,0
65.173.218.96,0,0,9615,Linux,20,1258920258.629394000,115,172.16.16.136,0
65.173.218.96,0,0,9616,Linux,20,1258920258.629467000,115,172.16.16.136,0
65.173.218.96,0,0,9617,Linux,20,1258920258.629470000,115,172.16.16.136,0
65.173.218.96,0,0,9618,Linux,20,1258920258.629473000,115,172.16.16.136,0
65.173.218.96,0,0,9619,Linux,20,1258920258.629476000,115,172.16.16.136,0
66.35.45.201,0,0,9620,Linux,20,1258920258.629478000,55,172.16.16.136,0
66.35.45.201,0,0,9621,Linux,20,1258920258.629480000,55,172.16.16.136,0
4.2.2.1,0,0,9622,Linux,20,1258920258.629483000,56,172.16.16.136,0
172.16.16.136,0,1,9623,Linux,20,1258920258.629539000,64,65.173.218.96,0
172.16.16.136,0,1,9624,Linux,20,1258920258.629658000,64,65.173.218.96,0
172.16.16.136,0,1,9625,Linux,20,1258920258.638328000,64,65.173.218.96,0
172.16.16.136,0,1,9626,Linux,20,1258920258.638573000,64,65.173.218.96,0
172.16.16.136,0,1,9627,Linux,20,1258920258.638698000,64,65.173.218.96,0
172.16.16.136,0,1,9628,Linux,20,1258920258.638822000,64,65.173.218.96,0
65.173.218.96,0,0,9629,Linux,20,1258920258.655623000,115,172.16.16.136,0
65.173.218.96,0,0,9630,Linux,20,1258920258.655632000,115,172.16.16.136,0
65.173.218.96,0,0,9631,Linux,20,1258920258.655636000,115,172.16.16.136,0
65.173.218.96,0,0,9632,Linux,20,1258920258.655638000,115,172.16.16.136,0
65.173.218.96,0,0,9633,Linux,20,1258920258.655642000,115,172.16.16.136,0
65.173.218.96,0,0,9634,Linux,20,1258920258.656884000,115,172.16.16.136,0
172.16.16.136,0,1,9635,Linux,20,1258920258.657735000,64,65.173.218.96,0
65.173.218.96,0,0,9636,Linux,20,1258920258.658089000,115,172.16.16.136,0
65.173.218.96,0,0,9637,Linux,20,1258920258.660328000,115,172.16.16.136,0
65.173.218.96,0,0,9638,Linux,20,1258920258.660970000,115,172.16.16.136,0
65.173.218.96,0,0,9639,Linux,20,1258920258.661502000,115,172.16.16.136,0
74.125.95.102,0,0,9640,Linux,20,1258920258.664495000,51,172.16.16.136,0
74.125.95.102,0,0,9641,Linux,20,1258920258.664502000,51,172.16.16.136,0
172.16.16.136,0,1,9642,Linux,20,1258920258.664805000,64,74.125.95.102,0
172.16.16.136,0,1,9643,Linux,20,1258920258.664898000,64,74.125.95.102,0
172.16.16.136,0,1,9644,Linux,20,1258920258.666856000,64,65.173.218.96,0
172.16.16.136,0,1,9645,Linux,20,1258920258.675911000,64,65.173.218.96,0
172.16.16.136,0,1,9646,Linux,20,1258920258.680771000,64,4.2.2.1,0
172.16.16.136,0,1,9647,Linux,20,1258920258.689014000,64,66.35.45.201,0
65.173.218.96,0,0,9648,Linux,20,1258920258.691957000,115,172.16.16.136,0
65.173.218.96,0,0,9649,Linux,20,1258920258.691964000,115,172.16.16.136,0
65.173.218.96,0,0,9650,Linux,20,1258920258.691969000,115,172.16.16.136,0
65.173.218.96,0,0,9651,Linux,20,1258920258.691972000,115,172.16.16.136,0
172.16.16.136,0,1,9652,Linux,20,1258920258.692075000,64,65.173.218.96,0
172.16.16.136,0,1,9653,Linux,20,1258920258.692159000,64,65.173.218.96,0
172.16.16.136,0,1,9654,Linux,20,1258920258.692227000,64,65.173.218.96,0
172.16.16.136,0,1,9655,Linux,20,1258920258.699096000,64,66.35.45.201,0
65.173.218.96,0,0,9656,Linux,20,1258920258.710835000,115,172.16.16.136,0
172.16.16.136,0,1,9657,Linux,20,1258920258.711346000,64,65.173.218.96,0
65.173.218.96,0,0,9658,Linux,20,1258920258.713353000,115,172.16.16.136,0
74.125.103.163,0,1,9659,Linux,20,1258920258.713357000,52,172.16.16.128,0
74.125.103.163,0,1,9660,Linux,20,1258920258.713360000,52,172.16.16.128,0
74.125.103.163,0,1,9661,Linux,20,1258920258.713363000,52,172.16.16.128,0
74.125.103.163,0,1,9662,Linux,20,1258920258.713365000,52,172.16.16.128,0
74.125.103.163,0,1,9663,Linux,20,1258920258.713370000,52,172.16.16.128,0
74.125.103.163,0,1,9664,Linux,20,1258920258.713372000,52,172.16.16.128,0
172.16.16.128,0,1,9665,Linux,20,1258920258.713517000,128,74.125.103.163,0
172.16.16.136,0,1,9666,Linux,20,1258920258.718219000,64,65.173.218.96,0
74.125.103.163,0,1,9667,Linux,20,1258920258.720006000,52,172.16.16.128,0
74.125.103.163,0,1,9668,Linux,20,1258920258.720013000,52,172.16.16.128,0
74.125.103.163,0,1,9669,Linux,20,1258920258.720016000,52,172.16.16.128,0
74.125.103.163,0,1,9670,Linux,20,1258920258.720019000,52,172.16.16.128,0
65.173.218.96,0,0,9671,Linux,20,1258920258.720022000,115,172.16.16.136,0
65.173.218.96,0,0,9672,Linux,20,1258920258.720027000,115,172.16.16.136,0
65.173.218.96,0,0,9673,Linux,20,1258920258.720031000,115,172.16.16.136,0
65.173.218.96,0,0,9674,Linux,20,1258920258.720034000,115,172.16.16.136,0
65.173.218.96,0,0,9675,Linux,20,1258920258.720037000,115,172.16.16.136,0
65.173.218.96,0,0,9676,Linux,20,1258920258.720041000,115,172.16.16.136,0
65.173.218.96,0,0,9677,Linux,20,1258920258.720163000,115,172.16.16.136,0
172.16.16.136,0,1,9678,Linux,20,1258920258.720678000,64,65.173.218.96,0
172.16.16.136,0,1,9679,Linux,20,1258920258.720729000,64,65.173.218.96,0
172.16.16.136,0,1,9680,Linux,20,1258920258.742011000,64,74.125.95.102,0
172.16.16.136,0,1,9681,Linux,20,1258920258.744778000,64,65.173.218.96,0
65.173.218.96,0,0,9682,Linux,20,1258920258.816486000,115,172.16.16.136,0
65.173.218.96,0,0,9683,Linux,20,1258920258.816494000,115,172.16.16.136,0
65.173.218.96,0,0,9684,Linux,20,1258920258.816497000,115,172.16.16.136,0
65.173.218.96,0,0,9685,Linux,20,1258920258.816499000,115,172.16.16.136,0
65.173.218.96,0,0,9686,Linux,20,1258920258.816502000,115,172.16.16.136,0
65.173.218.96,0,0,9687,Linux,20,1258920258.816505000,115,172.16.16.136,0
65.173.218.96,0,0,9688,Linux,20,1258920258.816508000,115,172.16.16.136,0
65.173.218.96,0,0,9689,Linux,20,1258920258.816512000,115,172.16.16.136,0
65.173.218.96,0,0,9690,Linux,20,1258920258.816515000,115,172.16.16.136,0
65.173.218.96,0,0,9691,Linux,20,1258920258.816517000,115,172.16.16.136,0
172.16.16.136,0,1,9692,Linux,20,1258920258.816706000,64,65.173.218.96,0
172.16.16.136,0,1,9693,Linux,20,1258920258.816820000,64,65.173.218.96,0
172.16.16.136,0,1,9694,Linux,20,1258920258.816965000,64,65.173.218.96,0
172.16.16.136,0,1,9695,Linux,20,1258920258.817110000,64,65.173.218.96,0
65.173.218.96,0,0,9696,Linux,20,1258920258.818980000,115,172.16.16.136,0
65.173.218.96,0,0,9697,Linux,20,1258920258.818986000,115,172.16.16.136,0
65.173.218.96,0,0,9698,Linux,20,1258920258.818989000,115,172.16.16.136,0
65.173.218.96,0,0,9699,Linux,20,1258920258.818992000,115,172.16.16.136,0
65.173.218.96,0,0,9700,Linux,20,1258920258.818995000,115,172.16.16.136,0
65.173.218.96,0,0,9701,Linux,20,1258920258.818998000,115,172.16.16.136,0
65.173.218.96,0,0,9702,Linux,20,1258920258.819002000,115,172.16.16.136,0
65.173.218.96,0,0,9703,Linux,20,1258920258.819005000,115,172.16.16.136,0
65.173.218.96,0,0,9704,Linux,20,1258920258.819008000,115,172.16.16.136,0
4.2.2.1,0,0,9705,Linux,20,1258920258.819010000,56,172.16.16.136,0
172.16.16.136,0,1,9706,Linux,20,1258920258.819158000,64,65.173.218.96,0
172.16.16.136,0,1,9707,Linux,20,1258920258.819238000,64,65.173.218.96,0
172.16.16.136,0,1,9708,Linux,20,1258920258.819295000,64,65.173.218.96,0
172.16.16.136,0,1,9709,Linux,20,1258920258.819365000,64,65.173.218.96,0
172.16.16.136,0,1,9710,Linux,20,1258920258.819486000,64,65.173.218.96,0
172.16.16.136,0,1,9711,Linux,20,1258920258.821423000,64,4.2.2.1,0
65.173.218.96,0,0,9712,Linux,20,1258920258.824346000,115,172.16.16.136,0
65.173.218.96,0,0,9713,Linux,20,1258920258.824354000,115,172.16.16.136,0
65.173.218.96,0,0,9714,Linux,20,1258920258.824357000,115,172.16.16.136,0
65.173.218.96,0,0,9715,Linux,20,1258920258.824360000,115,172.16.16.136,0
65.173.218.96,0,0,9716,Linux,20,1258920258.824363000,115,172.16.16.136,0
65.173.218.96,0,0,9717,Linux,20,1258920258.824366000,115,172.16.16.136,0
65.173.218.96,0,0,9718,Linux,20,1258920258.824370000,115,172.16.16.136,0
65.173.218.96,0,0,9719,Linux,20,1258920258.824373000,115,172.16.16.136,0
65.173.218.96,0,0,9720,Linux,20,1258920258.824376000,115,172.16.16.136,0
65.173.218.96,0,0,9721,Linux,20,1258920258.824379000,115,172.16.16.136,0
65.173.218.96,0,0,9722,Linux,20,1258920258.824453000,115,172.16.16.136,0
65.173.218.96,0,0,9723,Linux,20,1258920258.824456000,115,172.16.16.136,0
65.173.218.96,0,1,9724,Linux,20,1258920258.824459000,114,172.16.16.136,0
74.125.95.102,0,0,9725,Linux,20,1258920258.824462000,51,172.16.16.136,0
65.173.218.96,0,1,9726,Linux,20,1258920258.824465000,114,172.16.16.136,0
65.173.218.96,0,1,9727,Linux,20,1258920258.824468000,114,172.16.16.136,0
66.35.45.201,0,0,9728,Linux,20,1258920258.824470000,54,172.16.16.136,0
66.35.45.201,0,0,9729,Linux,20,1258920258.824473000,54,172.16.16.136,0
66.35.45.201,0,0,9730,Linux,20,1258920258.824476000,54,172.16.16.136,0
65.173.218.96,0,0,9731,Linux,20,1258920258.824479000,115,172.16.16.136,0
65.173.218.96,0,0,9732,Linux,20,1258920258.824527000,115,172.16.16.136,0
65.173.218.96,0,0,9733,Linux,20,1258920258.824531000,115,172.16.16.136,0
65.173.218.96,0,0,9734,Linux,20,1258920258.824534000,115,172.16.16.136,0
65.173.218.96,0,0,9735,Linux,20,1258920258.824538000,115,172.16.16.136,0
172.16.16.136,0,1,9736,Linux,20,1258920258.824634000,64,65.173.218.96,0
172.16.16.136,0,1,9737,Linux,20,1258920258.824732000,64,65.173.218.96,0
172.16.16.136,0,1,9738,Linux,20,1258920258.824791000,64,65.173.218.96,0
172.16.16.136,0,1,9739,Linux,20,1258920258.824852000,64,65.173.218.96,0
172.16.16.136,0,1,9740,Linux,20,1258920258.824909000,64,65.173.218.96,0
172.16.16.136,0,1,9741,Linux,20,1258920258.824976000,64,65.173.218.96,0
172.16.16.136,0,1,9742,Linux,20,1258920258.825030000,64,65.173.218.96,0
172.16.16.136,0,1,9743,Linux,20,1258920258.825098000,64,74.125.95.102,0
172.16.16.136,0,1,9744,Linux,20,1258920258.825753000,64,65.173.218.96,0
4.2.2.1,0,0,9745,Linux,20,1258920258.845795000,56,172.16.16.136,0
172.16.16.136,0,1,9746,Linux,20,1258920258.845925000,64,66.35.45.201,0
172.16.16.136,0,1,9747,Linux,20,1258920258.846017000,64,66.35.45.201,0
172.16.16.136,0,1,9748,Linux,20,1258920258.846076000,64,66.35.45.201,0
172.16.16.136,0,1,9749,Linux,20,1258920258.846135000,64,65.173.218.96,0
172.16.16.136,0,1,9750,Linux,20,1258920258.846190000,64,65.173.218.96,0
172.16.16.136,0,1,9751,Linux,20,1258920258.846246000,64,65.173.218.96,0
172.16.16.136,0,1,9752,Linux,20,1258920258.846300000,64,65.173.218.96,0
