TTL,TCP_OPTIONS,TCP_URP,PACKET_NO,PACKET_SIZE,TCP_WINDOW_SIZE,DF_FLAG,TCP_HDR_LEN,MF_FLAG,TIMESTAMP,IP_FRAG_OFF,SRC_PORT,KNOWN_HOST_DEVICE,DST_PORT,SRC_IP,DST_IP,TCP_ACK,TCP_SEQ,TCP_FLAGS,PROTOCOL 
64,01:01:08:0a:5e:04:74:da:46:45:20:fb,0,4174,20,2048,1,32,0,1666897783.997519000,0,60253,MacOS,5223,192.168.86.21,17.57.144.89,458,1170465208,·······A····,tcp
64,01:01:08:0a:5e:04:74:dd:46:45:20:fb,0,4175,20,2048,1,32,0,1666897783.999757000,0,60253,MacOS,5223,192.168.86.21,17.57.144.89,458,1170465208,·······AP···,tcp
52,01:01:08:0a:46:45:21:72:5e:04:74:dd,0,4176,20,501,1,32,0,1666897784.046337000,0,5223,MacOS,60253,17.57.144.89,192.168.86.21,33,93341666,·······A····,tcp
255,N/A,N/A,4177,20,N/A,0,N/A,0,1666897784.073493000,0,N/A,MacOS,N/A,192.168.86.23,224.0.0.251,N/A,N/A,N/A,N/A
64,01:01:08:0a:5e:04:75:36:46:45:21:72,0,4179,20,2048,1,32,0,1666897784.089581000,0,60253,MacOS,5223,192.168.86.21,17.57.144.89,458,1170465240,·······AP···,tcp
52,01:01:08:0a:46:45:21:a3:5e:04:75:36,0,4180,20,501,1,32,0,1666897784.096160000,0,5223,MacOS,60253,17.57.144.89,192.168.86.21,126,93341666,·······A····,tcp
52,01:01:08:0a:46:45:21:a4:5e:04:75:36,0,4181,20,501,1,32,0,1666897784.096160000,0,5223,MacOS,60253,17.57.144.89,192.168.86.21,126,93341666,·······AP···,tcp
64,01:01:08:0a:5e:04:75:3d:46:45:21:a4,0,4182,20,2047,1,32,0,1666897784.096294000,0,60253,MacOS,5223,192.168.86.21,17.57.144.89,492,1170465333,·······A····,tcp
64,01:01:08:0a:5e:04:75:4d:46:45:21:a4,0,4183,20,2048,1,32,0,1666897784.112261000,0,60253,MacOS,5223,192.168.86.21,17.57.144.89,492,1170465333,·······AP···,tcp
52,01:01:08:0a:46:45:21:ba:5e:04:75:4d,0,4184,20,501,1,32,0,1666897784.118313000,0,5223,MacOS,60253,17.57.144.89,192.168.86.21,255,93341700,·······AP···,tcp
64,01:01:08:0a:5e:04:75:53:46:45:21:ba,0,4185,20,2047,1,32,0,1666897784.118458000,0,60253,MacOS,5223,192.168.86.21,17.57.144.89,526,1170465462,·······A····,tcp
255,N/A,N/A,4186,20,N/A,0,N/A,0,1666897784.200088000,0,N/A,MacOS,N/A,192.168.86.23,224.0.0.251,N/A,N/A,N/A,N/A
255,N/A,N/A,4188,20,N/A,0,N/A,0,1666897784.405419000,0,N/A,MacOS,N/A,192.168.86.23,224.0.0.251,N/A,N/A,N/A,N/A
255,N/A,N/A,4190,20,N/A,0,N/A,0,1666897784.406283000,0,N/A,MacOS,N/A,192.168.86.23,224.0.0.251,N/A,N/A,N/A,N/A
64,N/A,N/A,4191,20,N/A,1,N/A,0,1666897784.566032000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.131,N/A,N/A,N/A,N/A
57,N/A,N/A,4192,20,N/A,1,N/A,0,1666897784.578752000,0,N/A,MacOS,N/A,216.58.193.131,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4193,20,N/A,1,N/A,0,1666897784.603298000,0,N/A,MacOS,N/A,216.58.193.131,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4194,20,N/A,1,N/A,0,1666897784.603298000,0,N/A,MacOS,N/A,216.58.193.131,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4195,20,N/A,1,N/A,0,1666897784.603571000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.131,N/A,N/A,N/A,N/A
255,N/A,N/A,4196,20,N/A,0,N/A,0,1666897784.609420000,0,N/A,MacOS,N/A,192.168.86.23,224.0.0.251,N/A,N/A,N/A,N/A
255,N/A,N/A,4198,20,N/A,0,N/A,0,1666897784.610510000,0,N/A,MacOS,N/A,192.168.86.23,224.0.0.251,N/A,N/A,N/A,N/A
64,N/A,N/A,4199,20,N/A,1,N/A,0,1666897784.629606000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.131,N/A,N/A,N/A,N/A
57,N/A,N/A,4200,20,N/A,1,N/A,0,1666897784.635665000,0,N/A,MacOS,N/A,216.58.193.131,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4201,20,N/A,0,N/A,0,1666897784.645374000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,4202,20,N/A,0,N/A,0,1666897784.645488000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,4203,20,N/A,1,N/A,0,1666897784.661060000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4204,20,N/A,1,N/A,0,1666897784.661917000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4205,20,N/A,1,N/A,0,1666897784.662595000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4206,20,N/A,1,N/A,0,1666897784.671161000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4207,20,N/A,1,N/A,0,1666897784.671378000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
58,N/A,N/A,4208,20,N/A,1,N/A,0,1666897784.672961000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,4209,20,N/A,1,N/A,0,1666897784.672962000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,4210,20,N/A,1,N/A,0,1666897784.672962000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4211,20,N/A,1,N/A,0,1666897784.673380000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4212,20,N/A,1,N/A,0,1666897784.673478000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
58,N/A,N/A,4213,20,N/A,1,N/A,0,1666897784.679366000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,4214,20,N/A,1,N/A,0,1666897784.679366000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4215,20,N/A,1,N/A,0,1666897784.679778000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
58,N/A,N/A,4216,20,N/A,1,N/A,0,1666897784.691463000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,4217,20,N/A,1,N/A,0,1666897784.691464000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4218,20,N/A,1,N/A,0,1666897784.691784000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4219,20,N/A,1,N/A,0,1666897784.693418000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4220,20,N/A,1,N/A,0,1666897784.693835000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
58,N/A,N/A,4221,20,N/A,1,N/A,0,1666897784.698755000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4222,20,N/A,1,N/A,0,1666897784.704079000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4223,20,N/A,1,N/A,0,1666897784.704080000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4224,20,N/A,1,N/A,0,1666897784.704081000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4225,20,N/A,1,N/A,0,1666897784.704627000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4226,20,N/A,1,N/A,0,1666897784.704660000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4227,20,N/A,1,N/A,0,1666897784.705021000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4228,20,N/A,1,N/A,0,1666897784.705024000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
57,N/A,N/A,4229,20,N/A,1,N/A,0,1666897784.713810000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4230,20,N/A,1,N/A,0,1666897784.713810000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4231,20,N/A,1,N/A,0,1666897784.713811000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4232,20,N/A,1,N/A,0,1666897784.714052000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4233,20,N/A,1,N/A,0,1666897784.717057000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4234,20,N/A,1,N/A,0,1666897784.736356000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.131,N/A,N/A,N/A,N/A
57,N/A,N/A,4235,20,N/A,1,N/A,0,1666897784.743018000,0,N/A,MacOS,N/A,216.58.193.131,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4236,20,N/A,1,N/A,0,1666897784.759197000,0,N/A,MacOS,N/A,216.58.193.131,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4237,20,N/A,1,N/A,0,1666897784.759198000,0,N/A,MacOS,N/A,216.58.193.131,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4238,20,N/A,1,N/A,0,1666897784.759459000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.131,N/A,N/A,N/A,N/A
64,N/A,N/A,4239,20,N/A,1,N/A,0,1666897784.785215000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.131,N/A,N/A,N/A,N/A
57,N/A,N/A,4240,20,N/A,1,N/A,0,1666897784.789778000,0,N/A,MacOS,N/A,216.58.193.131,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4241,20,N/A,1,N/A,0,1666897784.799064000,0,N/A,MacOS,N/A,142.251.35.202,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4242,20,N/A,1,N/A,0,1666897784.800554000,0,N/A,MacOS,N/A,192.168.86.21,142.251.35.202,N/A,N/A,N/A,N/A
64,N/A,N/A,4244,20,N/A,1,N/A,0,1666897784.915282000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
57,N/A,N/A,4245,20,N/A,1,N/A,0,1666897784.949285000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,01:01:08:0a:47:56:58:46:34:9c:f3:62,0,4246,20,11804,1,32,0,1666897785.025430000,0,56470,MacOS,443,192.168.86.21,142.250.138.17,1391528,2668357234,·······A····,tcp
64,01:01:08:0a:47:56:58:46:34:9c:f3:62,0,4247,20,11804,1,32,0,1666897785.025436000,0,56470,MacOS,443,192.168.86.21,142.250.138.17,1391528,2668358634,·······A····,tcp
64,01:01:08:0a:47:56:58:46:34:9c:f3:62,0,4248,20,11804,1,32,0,1666897785.025510000,0,56470,MacOS,443,192.168.86.21,142.250.138.17,1391528,2668360034,·······AP···,tcp
64,01:01:08:0a:47:56:58:46:34:9c:f3:62,0,4249,20,11804,1,32,0,1666897785.025572000,0,56470,MacOS,443,192.168.86.21,142.250.138.17,1391528,2668360082,·······AP···,tcp
120,01:01:08:0a:34:9c:f9:fa:47:56:58:46,0,4250,20,634,0,32,0,1666897785.035811000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,23317,868403032,·······A····,tcp
120,01:01:08:0a:34:9c:f9:fa:47:56:58:46,0,4251,20,645,0,32,0,1666897785.035812000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,24717,868403032,·······A····,tcp
120,01:01:08:0a:34:9c:f9:fa:47:56:58:46,0,4252,20,645,0,32,0,1666897785.035812000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,24765,868403032,·······A····,tcp
120,01:01:08:0a:34:9c:f9:fa:47:56:58:46,0,4253,20,656,0,32,0,1666897785.035812000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,25098,868403032,·······A····,tcp
64,N/A,N/A,4254,20,N/A,1,N/A,0,1666897785.150793000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
57,N/A,N/A,4255,20,N/A,1,N/A,0,1666897785.167893000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4256,20,N/A,1,N/A,0,1666897785.167895000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4257,20,N/A,1,N/A,0,1666897785.167896000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4258,20,N/A,1,N/A,0,1666897785.167897000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4259,20,N/A,1,N/A,0,1666897785.167898000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4260,20,N/A,1,N/A,0,1666897785.167899000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4261,20,N/A,1,N/A,0,1666897785.167900000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4262,20,N/A,1,N/A,0,1666897785.167901000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4263,20,N/A,1,N/A,0,1666897785.167902000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4264,20,N/A,1,N/A,0,1666897785.167903000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4265,20,N/A,1,N/A,0,1666897785.167904000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4266,20,N/A,1,N/A,0,1666897785.167906000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4267,20,N/A,1,N/A,0,1666897785.167907000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4268,20,N/A,1,N/A,0,1666897785.167908000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4269,20,N/A,1,N/A,0,1666897785.167908000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4270,20,N/A,1,N/A,0,1666897785.167909000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4271,20,N/A,1,N/A,0,1666897785.167910000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4272,20,N/A,1,N/A,0,1666897785.167911000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4273,20,N/A,1,N/A,0,1666897785.167912000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4274,20,N/A,1,N/A,0,1666897785.167913000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4275,20,N/A,1,N/A,0,1666897785.167914000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4276,20,N/A,1,N/A,0,1666897785.168586000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4277,20,N/A,1,N/A,0,1666897785.168653000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4278,20,N/A,1,N/A,0,1666897785.168896000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4279,20,N/A,1,N/A,0,1666897785.169127000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4280,20,N/A,1,N/A,0,1666897785.169166000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4281,20,N/A,1,N/A,0,1666897785.169283000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
57,N/A,N/A,4282,20,N/A,1,N/A,0,1666897785.169291000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4283,20,N/A,1,N/A,0,1666897785.169293000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4284,20,N/A,1,N/A,0,1666897785.169294000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4285,20,N/A,1,N/A,0,1666897785.169295000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4286,20,N/A,1,N/A,0,1666897785.169296000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4287,20,N/A,1,N/A,0,1666897785.169296000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4288,20,N/A,1,N/A,0,1666897785.169297000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4289,20,N/A,1,N/A,0,1666897785.169298000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4290,20,N/A,1,N/A,0,1666897785.169300000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4291,20,N/A,1,N/A,0,1666897785.169305000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4292,20,N/A,1,N/A,0,1666897785.169559000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4293,20,N/A,1,N/A,0,1666897785.169596000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4294,20,N/A,1,N/A,0,1666897785.169675000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4295,20,N/A,1,N/A,0,1666897785.169747000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4296,20,N/A,1,N/A,0,1666897785.169793000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4297,20,N/A,1,N/A,0,1666897785.169909000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4298,20,N/A,1,N/A,0,1666897785.169944000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4299,20,N/A,1,N/A,0,1666897785.170050000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
57,N/A,N/A,4300,20,N/A,1,N/A,0,1666897785.172239000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4301,20,N/A,1,N/A,0,1666897785.172240000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4302,20,N/A,1,N/A,0,1666897785.172241000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4303,20,N/A,1,N/A,0,1666897785.172241000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4304,20,N/A,1,N/A,0,1666897785.172464000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4305,20,N/A,1,N/A,0,1666897785.172501000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
57,N/A,N/A,4306,20,N/A,1,N/A,0,1666897785.174953000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4307,20,N/A,1,N/A,0,1666897785.174955000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4308,20,N/A,1,N/A,0,1666897785.174955000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4309,20,N/A,1,N/A,0,1666897785.174956000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4310,20,N/A,1,N/A,0,1666897785.174956000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4311,20,N/A,1,N/A,0,1666897785.174957000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4312,20,N/A,1,N/A,0,1666897785.175137000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4313,20,N/A,1,N/A,0,1666897785.175165000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4314,20,N/A,1,N/A,0,1666897785.175212000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
57,N/A,N/A,4315,20,N/A,1,N/A,0,1666897785.175968000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4316,20,N/A,1,N/A,0,1666897785.175969000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4317,20,N/A,1,N/A,0,1666897785.175970000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4318,20,N/A,1,N/A,0,1666897785.175970000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4319,20,N/A,1,N/A,0,1666897785.175971000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4320,20,N/A,1,N/A,0,1666897785.175971000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4321,20,N/A,1,N/A,0,1666897785.175972000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4322,20,N/A,1,N/A,0,1666897785.175972000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4323,20,N/A,1,N/A,0,1666897785.176262000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4324,20,N/A,1,N/A,0,1666897785.176399000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4325,20,N/A,1,N/A,0,1666897785.176404000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4326,20,N/A,1,N/A,0,1666897785.176460000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
57,N/A,N/A,4327,20,N/A,1,N/A,0,1666897785.176936000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4328,20,N/A,1,N/A,0,1666897785.176937000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4329,20,N/A,1,N/A,0,1666897785.176938000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4330,20,N/A,1,N/A,0,1666897785.176938000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,4331,20,N/A,1,N/A,0,1666897785.177158000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
64,N/A,N/A,4332,20,N/A,1,N/A,0,1666897785.177226000,0,N/A,MacOS,N/A,192.168.86.21,142.250.138.95,N/A,N/A,N/A,N/A
57,N/A,N/A,4333,20,N/A,1,N/A,0,1666897785.179975000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4334,20,N/A,1,N/A,0,1666897785.179976000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4335,20,N/A,1,N/A,0,1666897785.179977000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4336,20,N/A,1,N/A,0,1666897785.179977000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4337,20,N/A,1,N/A,0,1666897785.179978000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4338,20,N/A,1,N/A,0,1666897785.179978000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4339,20,N/A,1,N/A,0,1666897785.179979000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,4340,20,N/A,1,N/A,0,1666897785.179979000,0,N/A,MacOS,N/A,142.250.138.95,192.168.86.21,N/A,N/A,N/A,N/A
