DF_FLAG,IP_FRAG_OFF,KNOWN_HOST_DEVICE,PACKET_SIZE,TIMESTAMP,TTL,PACKET_NO,PROTOCOL,SRC_PORT,DST_IP,MF_FLAG,DST_PORT,SRC_IP 
0,0,MacOS,20,1666897702.622510000,57,910,udp,443,192.168.86.21,0,64964,162.159.130.233
0,0,MacOS,20,1666897702.622708000,64,911,udp,64964,162.159.130.233,0,443,192.168.86.21
1,0,MacOS,20,1666897702.628542000,57,912,udp,443,192.168.86.21,0,64964,162.159.130.233
0,0,MacOS,20,1666897702.653793000,64,913,udp,64964,162.159.130.233,0,443,192.168.86.21
0,0,MacOS,20,1666897702.897284000,255,914,udp,5353,224.0.0.251,0,5353,192.168.86.30
1,0,MacOS,20,1666897703.209226000,57,916,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897703.209226000,57,917,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897703.211003000,64,918,udp,56692,142.251.35.202,0,443,192.168.86.21
0,0,MacOS,20,1666897703.213207000,64,919,udp,60503,192.168.86.1,0,53,192.168.86.21
0,0,MacOS,20,1666897703.213383000,64,920,udp,53205,192.168.86.1,0,53,192.168.86.21
1,0,MacOS,20,1666897703.230288000,64,921,udp,53,192.168.86.21,0,60503,192.168.86.1
1,0,MacOS,20,1666897703.231231000,64,922,udp,53,192.168.86.21,0,53205,192.168.86.1
1,0,MacOS,20,1666897703.231865000,64,923,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897703.239297000,64,924,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897703.239500000,64,925,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897703.246802000,58,926,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897703.246807000,58,927,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897703.246810000,58,928,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897703.246811000,58,929,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897703.248991000,64,930,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897703.249244000,64,931,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897703.249638000,64,932,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897703.250142000,64,933,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897703.255443000,58,934,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897703.272361000,58,935,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897703.272362000,58,936,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897703.272685000,64,937,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897703.274250000,64,938,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897703.277970000,58,939,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897703.281271000,57,940,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897703.282716000,64,941,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897703.297857000,64,942,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897703.308244000,57,943,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897703.308672000,64,944,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897703.315243000,57,945,udp,443,192.168.86.21,0,56692,142.251.35.202
0,0,MacOS,20,1666897704.126199000,255,946,udp,5353,224.0.0.251,0,5353,192.168.86.30
0,0,MacOS,20,1666897704.330681000,255,948,udp,5353,224.0.0.251,0,5353,192.168.86.30
0,0,MacOS,20,1666897704.518816000,64,950,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897704.534949000,57,951,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897704.577531000,64,952,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897704.582615000,57,953,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897704.623974000,57,954,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897704.624047000,64,955,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
0,0,MacOS,20,1666897704.768972000,57,956,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897704.768972000,57,957,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897704.768973000,57,958,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897704.771487000,64,959,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897705.122199000,64,960,udp,60562,162.159.130.233,0,443,192.168.86.21
1,0,MacOS,20,1666897705.140391000,57,961,udp,443,192.168.86.21,0,60562,162.159.130.233
0,0,MacOS,20,1666897705.140392000,57,962,udp,443,192.168.86.21,0,60562,162.159.130.233
0,0,MacOS,20,1666897705.140392000,57,963,udp,443,192.168.86.21,0,60562,162.159.130.233
0,0,MacOS,20,1666897705.142016000,64,964,udp,60562,162.159.130.233,0,443,192.168.86.21
0,0,MacOS,20,1666897705.142474000,64,965,udp,60562,162.159.130.233,0,443,192.168.86.21
0,0,MacOS,20,1666897705.142675000,64,966,udp,60562,162.159.130.233,0,443,192.168.86.21
1,0,MacOS,20,1666897705.151462000,57,967,udp,443,192.168.86.21,0,60562,162.159.130.233
1,0,MacOS,20,1666897705.151463000,57,968,udp,443,192.168.86.21,0,60562,162.159.130.233
1,0,MacOS,20,1666897705.151463000,57,969,udp,443,192.168.86.21,0,60562,162.159.130.233
1,0,MacOS,20,1666897705.151464000,57,970,udp,443,192.168.86.21,0,60562,162.159.130.233
0,0,MacOS,20,1666897705.152036000,64,971,udp,60562,162.159.130.233,0,443,192.168.86.21
0,0,MacOS,20,1666897705.152233000,64,972,udp,60562,162.159.130.233,0,443,192.168.86.21
1,0,MacOS,20,1666897705.153886000,57,973,udp,443,192.168.86.21,0,60562,162.159.130.233
1,0,MacOS,20,1666897705.160283000,57,974,udp,443,192.168.86.21,0,60562,162.159.130.233
1,0,MacOS,20,1666897705.168722000,57,975,udp,443,192.168.86.21,0,60562,162.159.130.233
0,0,MacOS,20,1666897705.168959000,64,976,udp,60562,162.159.130.233,0,443,192.168.86.21
1,0,MacOS,20,1666897705.171114000,57,977,udp,443,192.168.86.21,0,60562,162.159.130.233
0,0,MacOS,20,1666897705.196780000,64,978,udp,60562,162.159.130.233,0,443,192.168.86.21
1,0,MacOS,20,1666897705.272577000,64,979,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897705.279273000,57,980,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897705.315884000,57,981,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897705.315941000,64,982,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
0,0,MacOS,20,1666897705.413673000,64,983,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897705.413725000,64,984,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897705.413727000,64,985,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897705.423469000,57,986,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897705.464838000,57,987,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897705.467357000,64,988,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897706.175368000,255,989,udp,5353,224.0.0.251,0,5353,192.168.86.23
0,0,MacOS,20,1666897706.276181000,255,990,udp,5353,192.168.86.23,0,5353,192.168.86.21
0,0,MacOS,20,1666897706.378462000,255,991,udp,5353,224.0.0.251,0,5353,192.168.86.23
1,0,MacOS,20,1666897706.584962000,64,994,udp,52419,52.96.57.34,0,443,192.168.86.21
1,0,MacOS,20,1666897706.584992000,64,995,udp,52419,52.96.57.34,0,443,192.168.86.21
1,0,MacOS,20,1666897706.585005000,64,996,udp,52419,52.96.57.34,0,443,192.168.86.21
1,0,MacOS,20,1666897706.602897000,241,997,udp,443,192.168.86.21,0,52419,52.96.57.34
1,0,MacOS,20,1666897706.602897000,241,998,udp,443,192.168.86.21,0,52419,52.96.57.34
1,0,MacOS,20,1666897706.602898000,241,999,udp,443,192.168.86.21,0,52419,52.96.57.34
1,0,MacOS,20,1666897706.606491000,64,1000,udp,52419,52.96.57.34,0,443,192.168.86.21
1,0,MacOS,20,1666897706.659001000,241,1001,udp,443,192.168.86.21,0,52419,52.96.57.34
1,0,MacOS,20,1666897706.659002000,241,1002,udp,443,192.168.86.21,0,52419,52.96.57.34
1,0,MacOS,20,1666897706.659285000,64,1003,udp,52419,52.96.57.34,0,443,192.168.86.21
1,0,MacOS,20,1666897706.662545000,64,1004,udp,52419,52.96.57.34,0,443,192.168.86.21
1,0,MacOS,20,1666897706.676169000,241,1005,udp,443,192.168.86.21,0,52419,52.96.57.34
1,0,MacOS,20,1666897706.679323000,64,1006,udp,52419,52.96.57.34,0,443,192.168.86.21
0,0,MacOS,20,1666897706.787901000,255,1007,udp,5353,224.0.0.251,0,5353,192.168.86.23
0,0,MacOS,20,1666897706.788504000,255,1009,udp,5353,224.0.0.251,0,5353,192.168.86.23
1,0,MacOS,20,1666897706.866935000,57,1011,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897706.868488000,64,1012,udp,56692,142.251.35.202,0,443,192.168.86.21
0,0,MacOS,20,1666897706.992750000,255,1013,udp,5353,224.0.0.251,0,5353,192.168.86.23
0,0,MacOS,20,1666897706.993889000,255,1015,udp,5353,224.0.0.251,0,5353,192.168.86.23
0,0,MacOS,20,1666897707.120233000,1,1016,udp,57146,239.255.255.250,0,1900,192.168.86.21
0,0,MacOS,20,1666897707.198740000,255,1018,udp,5353,224.0.0.251,0,5353,192.168.86.30
0,0,MacOS,20,1666897707.402770000,255,1019,udp,5353,224.0.0.251,0,5353,192.168.86.23
0,0,MacOS,20,1666897707.403612000,255,1021,udp,5353,224.0.0.251,0,5353,192.168.86.23
0,0,MacOS,20,1666897707.608152000,255,1022,udp,5353,224.0.0.251,0,5353,192.168.86.23
1,0,MacOS,20,1666897707.615611000,64,1024,udp,55620,142.250.113.100,0,443,192.168.86.21
1,0,MacOS,20,1666897707.615712000,64,1025,udp,55620,142.250.113.100,0,443,192.168.86.21
1,0,MacOS,20,1666897707.615716000,64,1026,udp,55620,142.250.113.100,0,443,192.168.86.21
1,0,MacOS,20,1666897707.628066000,58,1027,udp,443,192.168.86.21,0,55620,142.250.113.100
1,0,MacOS,20,1666897707.628067000,58,1028,udp,443,192.168.86.21,0,55620,142.250.113.100
1,0,MacOS,20,1666897707.654356000,64,1029,udp,55620,142.250.113.100,0,443,192.168.86.21
1,0,MacOS,20,1666897707.672862000,58,1030,udp,443,192.168.86.21,0,55620,142.250.113.100
1,0,MacOS,20,1666897707.672863000,58,1031,udp,443,192.168.86.21,0,55620,142.250.113.100
1,0,MacOS,20,1666897707.676649000,64,1032,udp,55620,142.250.113.100,0,443,192.168.86.21
1,0,MacOS,20,1666897707.701916000,64,1033,udp,55620,142.250.113.100,0,443,192.168.86.21
1,0,MacOS,20,1666897707.712756000,58,1034,udp,443,192.168.86.21,0,55620,142.250.113.100
0,0,MacOS,20,1666897708.017289000,255,1036,udp,5353,224.0.0.251,0,5353,192.168.86.23
0,0,MacOS,20,1666897708.121472000,1,1038,udp,57146,239.255.255.250,0,1900,192.168.86.21
0,0,MacOS,20,1666897708.191044000,64,1039,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897708.201022000,57,1040,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897708.267816000,57,1041,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897708.270312000,64,1042,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897708.271356000,57,1043,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897708.271453000,64,1044,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
0,0,MacOS,20,1666897708.275739000,64,1045,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897708.275777000,64,1046,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897708.285478000,57,1047,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897708.332430000,57,1048,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897708.334994000,64,1049,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897708.721406000,64,1050,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897708.738080000,57,1051,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897708.833714000,57,1052,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897708.836140000,64,1053,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897708.850523000,64,1054,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897708.861264000,57,1055,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897708.879417000,57,1056,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897708.882193000,64,1057,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897709.121974000,1,1058,udp,57146,239.255.255.250,0,1900,192.168.86.21
0,0,MacOS,20,1666897709.245884000,255,1059,udp,5353,224.0.0.251,0,5353,192.168.86.23
0,0,MacOS,20,1666897709.412535000,64,1061,udp,60562,162.159.130.233,0,443,192.168.86.21
1,0,MacOS,20,1666897709.427085000,57,1062,udp,443,192.168.86.21,0,60562,162.159.130.233
1,0,MacOS,20,1666897709.439989000,57,1063,udp,443,192.168.86.21,0,60562,162.159.130.233
0,0,MacOS,20,1666897709.447579000,64,1064,udp,60562,162.159.130.233,0,443,192.168.86.21
1,0,MacOS,20,1666897709.455333000,57,1065,udp,443,192.168.86.21,0,60562,162.159.130.233
1,0,MacOS,20,1666897709.464182000,57,1066,udp,443,192.168.86.21,0,60562,162.159.130.233
0,0,MacOS,20,1666897709.489607000,64,1067,udp,60562,162.159.130.233,0,443,192.168.86.21
1,0,MacOS,20,1666897709.572560000,57,1068,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897709.572676000,64,1069,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
0,0,MacOS,20,1666897709.860073000,255,1070,udp,5353,224.0.0.251,0,5353,192.168.86.23
0,0,MacOS,20,1666897710.123154000,1,1072,udp,57146,239.255.255.250,0,1900,192.168.86.21
0,0,MacOS,20,1666897710.214331000,64,1073,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897710.224290000,57,1074,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897710.311111000,57,1075,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897710.311212000,64,1076,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897710.313241000,57,1077,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897710.315770000,64,1078,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897712.221015000,57,1079,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897712.221016000,57,1080,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897712.221017000,57,1081,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897712.221017000,57,1082,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897712.221017000,57,1083,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897712.221018000,57,1084,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897712.221123000,64,1085,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897712.221194000,64,1086,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
0,0,MacOS,20,1666897713.925804000,64,1087,N/A,N/A,142.250.138.17,0,N/A,192.168.86.21
0,0,MacOS,20,1666897713.940983000,120,1088,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
1,0,MacOS,20,1666897714.676774000,241,1089,udp,443,192.168.86.21,0,52419,52.96.57.34
1,0,MacOS,20,1666897714.680410000,64,1090,udp,52419,52.96.57.34,0,443,192.168.86.21
0,0,MacOS,20,1666897715.184709000,255,1091,udp,5353,224.0.0.251,0,5353,192.168.86.30
1,0,MacOS,20,1666897716.624175000,57,1093,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897716.624240000,64,1094,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
0,0,MacOS,20,1666897717.642594000,64,1097,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897717.654516000,57,1098,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897717.770730000,57,1099,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897717.770796000,64,1100,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897717.807549000,57,1101,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897717.810073000,64,1102,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897718.257000000,2,1103,udp,68,255.255.255.255,0,67,0.0.0.0
1,0,MacOS,20,1666897718.568749000,57,1104,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897718.568826000,64,1105,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897719.193078000,64,1106,udp,65355,17.248.131.29,0,443,192.168.86.21
1,0,MacOS,20,1666897719.205450000,46,1107,udp,443,192.168.86.21,0,65355,17.248.131.29
1,0,MacOS,20,1666897719.302768000,64,1108,udp,65355,17.248.131.29,0,443,192.168.86.21
1,0,MacOS,20,1666897719.308181000,53,1109,udp,443,192.168.86.21,0,65355,17.248.131.29
1,0,MacOS,20,1666897721.868036000,64,1110,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897721.880762000,57,1111,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897723.889339000,57,1112,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897723.890938000,64,1113,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897723.892641000,57,1114,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897723.892968000,64,1115,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897726.964882000,57,1116,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897726.964883000,57,1117,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897726.965261000,64,1118,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897726.965308000,64,1119,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897726.982638000,64,1120,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897726.987237000,58,1121,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897727.013621000,64,1122,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897727.013766000,58,1123,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897727.013766000,58,1124,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897727.014162000,64,1125,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897727.016098000,64,1126,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897727.022798000,57,1127,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897727.024492000,64,1128,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897727.039630000,64,1129,udp,64714,142.251.40.74,0,443,192.168.86.21
1,0,MacOS,20,1666897727.046635000,58,1130,udp,443,192.168.86.21,0,64714,142.251.40.74
1,0,MacOS,20,1666897727.052190000,57,1131,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897727.052608000,64,1132,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897727.059163000,57,1133,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897727.207687000,64,1134,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897727.213746000,57,1135,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897727.246990000,57,1136,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897727.247044000,64,1137,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
0,0,MacOS,20,1666897727.465571000,64,1138,udp,58231,192.168.86.1,0,53,192.168.86.21
0,0,MacOS,20,1666897727.465806000,64,1139,udp,41618,192.168.86.1,0,53,192.168.86.21
1,0,MacOS,20,1666897727.486570000,64,1140,udp,53,192.168.86.21,0,58231,192.168.86.1
1,0,MacOS,20,1666897727.491012000,57,1141,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897727.491012000,64,1142,udp,53,192.168.86.21,0,41618,192.168.86.1
1,0,MacOS,20,1666897727.491148000,64,1143,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897727.492487000,64,1144,udp,64688,142.250.114.101,0,443,192.168.86.21
1,0,MacOS,20,1666897727.493034000,64,1145,udp,64688,142.250.114.101,0,443,192.168.86.21
1,0,MacOS,20,1666897727.502611000,57,1146,udp,443,192.168.86.21,0,64688,142.250.114.101
1,0,MacOS,20,1666897727.502612000,57,1147,udp,443,192.168.86.21,0,64688,142.250.114.101
1,0,MacOS,20,1666897727.502612000,57,1148,udp,443,192.168.86.21,0,64688,142.250.114.101
1,0,MacOS,20,1666897727.503110000,64,1149,udp,64688,142.250.114.101,0,443,192.168.86.21
1,0,MacOS,20,1666897727.503213000,64,1150,udp,64688,142.250.114.101,0,443,192.168.86.21
1,0,MacOS,20,1666897727.503552000,64,1151,udp,64688,142.250.114.101,0,443,192.168.86.21
1,0,MacOS,20,1666897727.503580000,64,1152,udp,64688,142.250.114.101,0,443,192.168.86.21
1,0,MacOS,20,1666897727.510707000,57,1153,udp,443,192.168.86.21,0,64688,142.250.114.101
1,0,MacOS,20,1666897727.510707000,57,1154,udp,443,192.168.86.21,0,64688,142.250.114.101
1,0,MacOS,20,1666897727.510707000,57,1155,udp,443,192.168.86.21,0,64688,142.250.114.101
1,0,MacOS,20,1666897727.510980000,64,1156,udp,64688,142.250.114.101,0,443,192.168.86.21
1,0,MacOS,20,1666897727.551594000,57,1157,udp,443,192.168.86.21,0,64688,142.250.114.101
1,0,MacOS,20,1666897727.551595000,57,1158,udp,443,192.168.86.21,0,64688,142.250.114.101
1,0,MacOS,20,1666897727.551596000,57,1159,udp,443,192.168.86.21,0,64688,142.250.114.101
