PACKET_SIZE,SRC_IP,TTL,DST_IP,KNOWN_HOST_DEVICE,IP_FRAG_OFF,PACKET_NO,MF_FLAG,TIMESTAMP,DF_FLAG
20,162.159.133.234,57,192.168.86.21,MacOS,0,329,0,1666897699.817136000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,330,0,1666897699.817137000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,331,0,1666897699.817137000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,332,0,1666897699.817138000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,333,0,1666897699.817139000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,334,0,1666897699.817139000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,335,0,1666897699.817140000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,336,0,1666897699.817140000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,337,0,1666897699.817141000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,338,0,1666897699.817142000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,339,0,1666897699.817142000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,340,0,1666897699.817142000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,341,0,1666897699.817143000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,342,0,1666897699.817143000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,343,0,1666897699.817144000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,344,0,1666897699.817197000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,345,0,1666897699.817288000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,346,0,1666897699.819721000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,347,0,1666897699.819721000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,348,0,1666897699.819828000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,349,0,1666897699.821034000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,350,0,1666897699.821035000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,351,0,1666897699.821036000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,352,0,1666897699.821037000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,353,0,1666897699.821038000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,354,0,1666897699.821038000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,355,0,1666897699.821039000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,356,0,1666897699.821149000,1
20,192.168.86.30,255,224.0.0.251,MacOS,0,357,0,1666897699.824942000,0
20,162.159.133.234,57,192.168.86.21,MacOS,0,359,0,1666897699.829435000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,360,0,1666897699.829435000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,361,0,1666897699.829512000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,362,0,1666897699.830256000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,363,0,1666897699.830257000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,364,0,1666897699.830258000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,365,0,1666897699.830259000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,366,0,1666897699.830259000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,367,0,1666897699.830260000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,368,0,1666897699.830260000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,369,0,1666897699.830261000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,370,0,1666897699.830262000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,371,0,1666897699.830262000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,372,0,1666897699.830319000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,373,0,1666897699.831563000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,374,0,1666897699.831565000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,375,0,1666897699.831565000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,376,0,1666897699.831565000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,377,0,1666897699.831626000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,378,0,1666897699.832128000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,379,0,1666897699.832128000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,380,0,1666897699.832129000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,381,0,1666897699.832130000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,382,0,1666897699.832185000,1
20,192.168.86.30,255,224.0.0.251,MacOS,0,383,0,1666897700.234825000,0
20,192.168.86.21,64,162.159.133.234,MacOS,0,385,0,1666897700.236904000,1
20,192.168.86.21,64,192.168.86.1,MacOS,0,386,0,1666897700.242399000,0
20,162.159.133.234,57,192.168.86.21,MacOS,0,387,0,1666897700.246682000,1
20,192.168.86.21,64,162.159.135.232,MacOS,0,388,0,1666897700.254506000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,389,0,1666897700.259984000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,390,0,1666897700.263727000,1
20,192.168.86.21,64,162.159.135.232,MacOS,0,391,0,1666897700.264407000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,392,0,1666897700.269308000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,393,0,1666897700.269309000,1
20,192.168.86.21,64,162.159.128.233,MacOS,0,394,0,1666897700.271417000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,396,0,1666897700.280275000,1
20,162.159.128.233,57,192.168.86.21,MacOS,0,397,0,1666897700.285642000,0
20,162.159.128.233,57,192.168.86.21,MacOS,0,398,0,1666897700.285642000,0
20,192.168.86.21,64,162.159.128.233,MacOS,0,399,0,1666897700.286460000,0
20,192.168.86.21,64,162.159.128.233,MacOS,0,400,0,1666897700.289561000,1
20,192.168.86.21,64,162.159.128.233,MacOS,0,401,0,1666897700.292193000,0
20,192.168.86.21,64,162.159.128.233,MacOS,0,402,0,1666897700.292403000,0
20,192.168.86.21,64,162.159.128.233,MacOS,0,403,0,1666897700.292632000,0
20,162.159.128.233,57,192.168.86.21,MacOS,0,404,0,1666897700.296858000,1
20,192.168.86.21,64,162.159.128.233,MacOS,0,405,0,1666897700.296912000,1
20,192.168.86.21,64,162.159.128.233,MacOS,0,406,0,1666897700.297110000,1
20,162.159.128.233,57,192.168.86.21,MacOS,0,407,0,1666897700.304047000,1
20,162.159.128.233,57,192.168.86.21,MacOS,0,408,0,1666897700.304047000,1
20,162.159.128.233,57,192.168.86.21,MacOS,0,409,0,1666897700.304048000,1
20,162.159.128.233,57,192.168.86.21,MacOS,0,410,0,1666897700.304048000,1
20,162.159.135.232,57,192.168.86.21,MacOS,0,411,0,1666897700.304048000,0
20,192.168.86.21,64,162.159.128.233,MacOS,0,412,0,1666897700.304389000,0
20,192.168.86.21,64,162.159.128.233,MacOS,0,413,0,1666897700.304690000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,414,0,1666897700.305118000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,415,0,1666897700.305119000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,416,0,1666897700.305120000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,417,0,1666897700.305120000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,418,0,1666897700.305289000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,419,0,1666897700.305317000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,420,0,1666897700.308004000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,421,0,1666897700.308005000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,422,0,1666897700.308005000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,423,0,1666897700.308006000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,424,0,1666897700.308007000,0
20,162.159.128.233,57,192.168.86.21,MacOS,0,425,0,1666897700.308007000,1
20,162.159.128.233,57,192.168.86.21,MacOS,0,426,0,1666897700.308008000,1
20,162.159.128.233,57,192.168.86.21,MacOS,0,427,0,1666897700.308009000,1
20,192.168.86.21,64,162.159.128.233,MacOS,0,428,0,1666897700.308070000,1
20,192.168.86.21,64,162.159.135.232,MacOS,0,429,0,1666897700.308707000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,430,0,1666897700.309026000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,431,0,1666897700.309153000,0
20,162.159.128.233,57,192.168.86.21,MacOS,0,432,0,1666897700.311999000,1
20,192.168.86.21,64,162.159.128.233,MacOS,0,433,0,1666897700.314338000,1
20,162.159.135.232,57,192.168.86.21,MacOS,0,434,0,1666897700.316713000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,435,0,1666897700.316714000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,436,0,1666897700.316714000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,437,0,1666897700.316715000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,438,0,1666897700.316716000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,439,0,1666897700.316716000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,440,0,1666897700.316717000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,441,0,1666897700.316717000,0
20,162.159.128.233,57,192.168.86.21,MacOS,0,442,0,1666897700.316717000,1
20,162.159.135.232,57,192.168.86.21,MacOS,0,443,0,1666897700.316718000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,444,0,1666897700.316718000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,445,0,1666897700.316922000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,446,0,1666897700.316942000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,447,0,1666897700.316981000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,448,0,1666897700.317080000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,449,0,1666897700.317105000,0
20,192.168.86.21,64,162.159.128.233,MacOS,0,450,0,1666897700.317304000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,451,0,1666897700.321445000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,452,0,1666897700.321446000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,453,0,1666897700.321447000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,454,0,1666897700.321447000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,455,0,1666897700.321448000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,456,0,1666897700.321449000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,457,0,1666897700.321449000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,458,0,1666897700.321450000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,459,0,1666897700.321450000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,460,0,1666897700.321451000,0
20,162.159.128.233,57,192.168.86.21,MacOS,0,461,0,1666897700.321698000,1
20,192.168.86.21,64,162.159.135.232,MacOS,0,462,0,1666897700.321738000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,463,0,1666897700.321871000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,464,0,1666897700.321926000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,465,0,1666897700.322013000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,466,0,1666897700.322030000,0
20,162.159.128.233,57,192.168.86.21,MacOS,0,467,0,1666897700.322916000,1
20,192.168.86.21,64,162.159.128.233,MacOS,0,468,0,1666897700.322956000,1
20,162.159.135.232,57,192.168.86.21,MacOS,0,469,0,1666897700.328073000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,470,0,1666897700.328074000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,471,0,1666897700.328075000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,472,0,1666897700.328076000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,473,0,1666897700.328076000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,474,0,1666897700.328076000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,475,0,1666897700.328077000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,476,0,1666897700.328078000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,477,0,1666897700.328078000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,478,0,1666897700.328079000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,479,0,1666897700.328080000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,480,0,1666897700.328080000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,481,0,1666897700.328080000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,482,0,1666897700.328081000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,483,0,1666897700.328082000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,484,0,1666897700.328082000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,485,0,1666897700.328083000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,486,0,1666897700.328083000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,487,0,1666897700.328083000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,488,0,1666897700.328084000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,489,0,1666897700.328262000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,490,0,1666897700.328304000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,491,0,1666897700.328346000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,492,0,1666897700.328385000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,493,0,1666897700.328426000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,494,0,1666897700.328472000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,495,0,1666897700.328512000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,496,0,1666897700.328549000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,497,0,1666897700.328586000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,498,0,1666897700.328626000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,499,0,1666897700.334694000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,500,0,1666897700.334694000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,501,0,1666897700.334695000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,502,0,1666897700.334696000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,503,0,1666897700.334696000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,504,0,1666897700.334697000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,505,0,1666897700.334698000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,506,0,1666897700.334698000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,507,0,1666897700.334699000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,508,0,1666897700.334699000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,509,0,1666897700.334700000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,510,0,1666897700.334701000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,511,0,1666897700.334702000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,512,0,1666897700.334702000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,513,0,1666897700.334702000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,514,0,1666897700.334704000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,515,0,1666897700.334704000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,516,0,1666897700.334705000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,517,0,1666897700.334706000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,518,0,1666897700.334706000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,519,0,1666897700.335030000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,520,0,1666897700.335210000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,521,0,1666897700.335305000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,522,0,1666897700.335376000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,523,0,1666897700.335478000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,524,0,1666897700.335585000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,525,0,1666897700.335660000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,526,0,1666897700.335725000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,527,0,1666897700.335787000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,528,0,1666897700.335860000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,529,0,1666897700.338387000,1
20,162.159.135.232,57,192.168.86.21,MacOS,0,530,0,1666897700.338388000,1
20,162.159.135.232,57,192.168.86.21,MacOS,0,531,0,1666897700.338388000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,532,0,1666897700.338389000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,533,0,1666897700.338390000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,534,0,1666897700.338390000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,535,0,1666897700.338391000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,536,0,1666897700.338391000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,537,0,1666897700.338392000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,538,0,1666897700.338393000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,539,0,1666897700.338393000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,540,0,1666897700.338394000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,541,0,1666897700.338394000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,542,0,1666897700.338395000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,543,0,1666897700.338395000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,544,0,1666897700.338396000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,545,0,1666897700.338397000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,546,0,1666897700.338664000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,547,0,1666897700.338753000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,548,0,1666897700.338832000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,549,0,1666897700.338913000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,550,0,1666897700.338978000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,551,0,1666897700.339472000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,552,0,1666897700.339472000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,553,0,1666897700.339473000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,554,0,1666897700.339474000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,555,0,1666897700.339474000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,556,0,1666897700.339475000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,557,0,1666897700.339475000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,558,0,1666897700.339476000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,559,0,1666897700.339477000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,560,0,1666897700.339477000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,561,0,1666897700.339478000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,562,0,1666897700.339479000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,563,0,1666897700.339905000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,564,0,1666897700.340095000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,565,0,1666897700.340095000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,566,0,1666897700.340096000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,567,0,1666897700.340096000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,568,0,1666897700.340097000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,569,0,1666897700.340098000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,570,0,1666897700.340098000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,571,0,1666897700.340099000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,572,0,1666897700.340099000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,573,0,1666897700.340100000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,574,0,1666897700.340101000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,575,0,1666897700.340101000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,576,0,1666897700.340102000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,577,0,1666897700.340660000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,578,0,1666897700.340774000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,579,0,1666897700.343147000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,580,0,1666897700.345357000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,581,0,1666897700.345357000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,582,0,1666897700.346814000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,583,0,1666897700.346815000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,584,0,1666897700.346815000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,585,0,1666897700.346815000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,586,0,1666897700.346816000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,587,0,1666897700.346817000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,588,0,1666897700.346817000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,589,0,1666897700.346818000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,590,0,1666897700.346818000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,591,0,1666897700.346819000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,592,0,1666897700.346820000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,593,0,1666897700.346821000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,594,0,1666897700.346821000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,595,0,1666897700.346821000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,596,0,1666897700.346822000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,597,0,1666897700.346823000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,598,0,1666897700.346823000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,599,0,1666897700.346824000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,600,0,1666897700.346824000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,601,0,1666897700.346825000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,602,0,1666897700.346826000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,603,0,1666897700.346826000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,604,0,1666897700.346827000,1
20,162.159.135.232,57,192.168.86.21,MacOS,0,605,0,1666897700.346827000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,606,0,1666897700.346828000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,607,0,1666897700.346828000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,608,0,1666897700.346829000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,609,0,1666897700.347064000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,610,0,1666897700.347195000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,611,0,1666897700.349704000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,612,0,1666897700.349705000,0
