PROTOCOL,MF_FLAG,PACKET_NO,IP_FRAG_OFF,SRC_PORT,DST_IP,TTL,PACKET_SIZE,KNOWN_HOST_DEVICE,TIMESTAMP,DST_PORT,DF_FLAG,SRC_IP 
N/A,0,9021,0,N/A,66.35.45.201,64,20,Linux,1258920256.215897000,N/A,1,172.16.16.136
N/A,0,9022,0,N/A,172.16.16.136,55,20,Linux,1258920256.216709000,N/A,0,66.35.45.201
N/A,0,9023,0,N/A,66.35.45.201,64,20,Linux,1258920256.216751000,N/A,1,172.16.16.136
N/A,0,9024,0,N/A,172.16.16.136,55,20,Linux,1258920256.218069000,N/A,0,66.35.45.201
N/A,0,9025,0,N/A,66.35.45.201,64,20,Linux,1258920256.218110000,N/A,1,172.16.16.136
N/A,0,9026,0,N/A,172.16.16.136,55,20,Linux,1258920256.220414000,N/A,0,66.35.45.201
N/A,0,9027,0,N/A,66.35.45.201,64,20,Linux,1258920256.220472000,N/A,1,172.16.16.136
N/A,0,9028,0,N/A,172.16.16.136,55,20,Linux,1258920256.223476000,N/A,0,66.35.45.201
N/A,0,9029,0,N/A,172.16.16.136,55,20,Linux,1258920256.223482000,N/A,0,66.35.45.201
N/A,0,9030,0,N/A,66.35.45.201,64,20,Linux,1258920256.223620000,N/A,1,172.16.16.136
N/A,0,9031,0,N/A,172.16.16.136,55,20,Linux,1258920256.225797000,N/A,0,66.35.45.201
N/A,0,9032,0,N/A,66.35.45.201,64,20,Linux,1258920256.225867000,N/A,1,172.16.16.136
N/A,0,9033,0,N/A,172.16.16.136,55,20,Linux,1258920256.226081000,N/A,0,66.35.45.201
N/A,0,9034,0,N/A,172.16.16.136,55,20,Linux,1258920256.226734000,N/A,0,66.35.45.201
N/A,0,9035,0,N/A,66.35.45.201,64,20,Linux,1258920256.226794000,N/A,1,172.16.16.136
N/A,0,9036,0,N/A,172.16.16.136,55,20,Linux,1258920256.228902000,N/A,0,66.35.45.201
N/A,0,9037,0,N/A,172.16.16.136,55,20,Linux,1258920256.240940000,N/A,0,66.35.45.201
N/A,0,9038,0,N/A,172.16.16.136,55,20,Linux,1258920256.240948000,N/A,0,66.35.45.201
N/A,0,9039,0,N/A,172.16.16.136,55,20,Linux,1258920256.240951000,N/A,0,66.35.45.201
N/A,0,9040,0,N/A,172.16.16.136,55,20,Linux,1258920256.240954000,N/A,0,66.35.45.201
N/A,0,9041,0,N/A,66.35.45.201,64,20,Linux,1258920256.241059000,N/A,1,172.16.16.136
N/A,0,9042,0,N/A,66.35.45.201,64,20,Linux,1258920256.241163000,N/A,1,172.16.16.136
N/A,0,9043,0,N/A,66.35.45.201,64,20,Linux,1258920256.241291000,N/A,1,172.16.16.136
N/A,0,9044,0,N/A,172.16.16.136,55,20,Linux,1258920256.241613000,N/A,0,66.35.45.201
N/A,0,9045,0,N/A,66.35.45.201,64,20,Linux,1258920256.241667000,N/A,1,172.16.16.136
N/A,0,9046,0,N/A,172.16.16.136,55,20,Linux,1258920256.246064000,N/A,0,66.35.45.201
N/A,0,9047,0,N/A,172.16.16.136,55,20,Linux,1258920256.246071000,N/A,0,66.35.45.201
N/A,0,9048,0,N/A,172.16.16.136,55,20,Linux,1258920256.246074000,N/A,0,66.35.45.201
N/A,0,9049,0,N/A,66.35.45.201,64,20,Linux,1258920256.246187000,N/A,1,172.16.16.136
N/A,0,9050,0,N/A,66.35.45.201,64,20,Linux,1258920256.246268000,N/A,1,172.16.16.136
N/A,0,9051,0,N/A,66.35.45.201,64,20,Linux,1258920256.246329000,N/A,1,172.16.16.136
N/A,0,9052,0,N/A,172.16.16.136,55,20,Linux,1258920256.247258000,N/A,0,66.35.45.201
N/A,0,9053,0,N/A,66.35.45.201,64,20,Linux,1258920256.247309000,N/A,1,172.16.16.136
N/A,0,9054,0,N/A,172.16.16.136,54,20,Linux,1258920256.248487000,N/A,0,66.35.45.201
N/A,0,9055,0,N/A,172.16.16.136,54,20,Linux,1258920256.250619000,N/A,0,66.35.45.201
N/A,0,9056,0,N/A,66.35.45.201,64,20,Linux,1258920256.250664000,N/A,1,172.16.16.136
N/A,0,9057,0,N/A,172.16.16.136,54,20,Linux,1258920256.251205000,N/A,0,66.35.45.201
N/A,0,9058,0,N/A,172.16.16.136,54,20,Linux,1258920256.253118000,N/A,0,66.35.45.201
N/A,0,9059,0,N/A,66.35.45.201,64,20,Linux,1258920256.253167000,N/A,1,172.16.16.136
N/A,0,9060,0,N/A,172.16.16.136,54,20,Linux,1258920256.253751000,N/A,0,66.35.45.201
N/A,0,9061,0,N/A,172.16.16.136,55,20,Linux,1258920256.294278000,N/A,0,66.35.45.201
N/A,0,9062,0,N/A,172.16.16.136,55,20,Linux,1258920256.294286000,N/A,0,66.35.45.201
N/A,0,9063,0,N/A,66.35.45.201,64,20,Linux,1258920256.294766000,N/A,1,172.16.16.136
N/A,0,9064,0,N/A,172.16.16.136,55,20,Linux,1258920256.296345000,N/A,0,66.35.45.201
N/A,0,9065,0,N/A,172.16.16.136,55,20,Linux,1258920256.296349000,N/A,0,66.35.45.201
N/A,0,9066,0,N/A,66.35.45.201,64,20,Linux,1258920256.296416000,N/A,1,172.16.16.136
N/A,0,9067,0,N/A,172.16.16.136,55,20,Linux,1258920256.298714000,N/A,0,66.35.45.201
N/A,0,9068,0,N/A,172.16.16.136,55,20,Linux,1258920256.299007000,N/A,0,66.35.45.201
N/A,0,9069,0,N/A,66.35.45.201,64,20,Linux,1258920256.299048000,N/A,1,172.16.16.136
N/A,0,9070,0,N/A,172.16.16.136,55,20,Linux,1258920256.299708000,N/A,0,66.35.45.201
N/A,0,9071,0,N/A,172.16.16.136,55,20,Linux,1258920256.300932000,N/A,0,66.35.45.201
N/A,0,9072,0,N/A,66.35.45.201,64,20,Linux,1258920256.300974000,N/A,1,172.16.16.136
N/A,0,9073,0,N/A,172.16.16.136,55,20,Linux,1258920256.302191000,N/A,0,66.35.45.201
N/A,0,9074,0,N/A,172.16.16.136,55,20,Linux,1258920256.303442000,N/A,0,66.35.45.201
N/A,0,9075,0,N/A,66.35.45.201,64,20,Linux,1258920256.303503000,N/A,1,172.16.16.136
N/A,0,9076,0,N/A,172.16.16.136,55,20,Linux,1258920256.305413000,N/A,0,66.35.45.201
N/A,0,9077,0,N/A,172.16.16.136,55,20,Linux,1258920256.306094000,N/A,0,66.35.45.201
N/A,0,9078,0,N/A,66.35.45.201,64,20,Linux,1258920256.306148000,N/A,1,172.16.16.136
N/A,0,9079,0,N/A,172.16.16.136,55,20,Linux,1258920256.312102000,N/A,0,66.35.45.201
N/A,0,9080,0,N/A,172.16.16.136,55,20,Linux,1258920256.313246000,N/A,0,66.35.45.201
N/A,0,9081,0,N/A,66.35.45.201,64,20,Linux,1258920256.313299000,N/A,1,172.16.16.136
N/A,0,9082,0,N/A,66.35.45.201,64,20,Linux,1258920256.315566000,N/A,1,172.16.16.136
N/A,0,9083,0,N/A,172.16.16.136,55,20,Linux,1258920256.315724000,N/A,0,66.35.45.201
N/A,0,9084,0,N/A,172.16.16.136,55,20,Linux,1258920256.331543000,N/A,0,66.35.45.201
N/A,0,9085,0,N/A,172.16.16.136,55,20,Linux,1258920256.331551000,N/A,0,66.35.45.201
N/A,0,9086,0,N/A,172.16.16.136,55,20,Linux,1258920256.331554000,N/A,0,66.35.45.201
N/A,0,9087,0,N/A,172.16.16.136,55,20,Linux,1258920256.331557000,N/A,0,66.35.45.201
N/A,0,9088,0,N/A,66.35.45.201,64,20,Linux,1258920256.331668000,N/A,1,172.16.16.136
N/A,0,9089,0,N/A,66.35.45.201,64,20,Linux,1258920256.331809000,N/A,1,172.16.16.136
N/A,0,9090,0,N/A,172.16.16.136,54,20,Linux,1258920256.331853000,N/A,1,66.35.45.201
N/A,0,9091,0,N/A,172.16.16.136,54,20,Linux,1258920256.332254000,N/A,1,66.35.45.201
N/A,0,9092,0,N/A,66.35.45.201,64,20,Linux,1258920256.332305000,N/A,1,172.16.16.136
N/A,0,9093,0,N/A,172.16.16.136,54,20,Linux,1258920256.333095000,N/A,1,66.35.45.201
N/A,0,9094,0,N/A,172.16.16.136,55,20,Linux,1258920256.333099000,N/A,0,66.35.45.201
N/A,0,9095,0,N/A,172.16.16.136,54,20,Linux,1258920256.333101000,N/A,0,66.35.45.201
N/A,0,9096,0,N/A,66.35.45.201,64,20,Linux,1258920256.333167000,N/A,1,172.16.16.136
N/A,0,9097,0,N/A,66.35.45.201,64,20,Linux,1258920256.333232000,N/A,1,172.16.16.136
N/A,0,9098,0,N/A,172.16.16.136,54,20,Linux,1258920256.335171000,N/A,0,66.35.45.201
N/A,0,9099,0,N/A,172.16.16.136,54,20,Linux,1258920256.335175000,N/A,0,66.35.45.201
N/A,0,9100,0,N/A,172.16.16.136,54,20,Linux,1258920256.335179000,N/A,0,66.35.45.201
N/A,0,9101,0,N/A,172.16.16.136,54,20,Linux,1258920256.335182000,N/A,0,66.35.45.201
N/A,0,9102,0,N/A,172.16.16.136,54,20,Linux,1258920256.335185000,N/A,0,66.35.45.201
N/A,0,9103,0,N/A,66.35.45.201,64,20,Linux,1258920256.335274000,N/A,1,172.16.16.136
N/A,0,9104,0,N/A,66.35.45.201,64,20,Linux,1258920256.335336000,N/A,1,172.16.16.136
N/A,0,9105,0,N/A,66.35.45.201,64,20,Linux,1258920256.335394000,N/A,1,172.16.16.136
N/A,0,9106,0,N/A,66.35.45.201,64,20,Linux,1258920256.335447000,N/A,1,172.16.16.136
N/A,0,9107,0,N/A,66.35.45.201,64,20,Linux,1258920256.335502000,N/A,1,172.16.16.136
N/A,0,9108,0,N/A,172.16.16.136,54,20,Linux,1258920256.371767000,N/A,1,66.35.45.201
N/A,0,9109,0,N/A,66.35.45.201,64,20,Linux,1258920256.371886000,N/A,1,172.16.16.136
N/A,0,9110,0,N/A,172.16.16.136,54,20,Linux,1258920256.373177000,N/A,1,66.35.45.201
N/A,0,9111,0,N/A,66.35.45.201,64,20,Linux,1258920256.373229000,N/A,1,172.16.16.136
N/A,0,9112,0,N/A,172.16.16.136,54,20,Linux,1258920256.375142000,N/A,1,66.35.45.201
N/A,0,9113,0,N/A,66.35.45.201,64,20,Linux,1258920256.375185000,N/A,1,172.16.16.136
N/A,0,9114,0,N/A,172.16.16.136,54,20,Linux,1258920256.378360000,N/A,1,66.35.45.201
N/A,0,9115,0,N/A,172.16.16.136,54,20,Linux,1258920256.378813000,N/A,1,66.35.45.201
N/A,0,9116,0,N/A,66.35.45.201,64,20,Linux,1258920256.378877000,N/A,1,172.16.16.136
N/A,0,9117,0,N/A,172.16.16.136,54,20,Linux,1258920256.381829000,N/A,1,66.35.45.201
N/A,0,9118,0,N/A,172.16.16.136,54,20,Linux,1258920256.384895000,N/A,1,66.35.45.201
N/A,0,9119,0,N/A,66.35.45.201,64,20,Linux,1258920256.384941000,N/A,1,172.16.16.136
N/A,0,9120,0,N/A,172.16.16.136,54,20,Linux,1258920256.385202000,N/A,1,66.35.45.201
N/A,0,9121,0,N/A,172.16.16.136,54,20,Linux,1258920256.386109000,N/A,1,66.35.45.201
N/A,0,9122,0,N/A,66.35.45.201,64,20,Linux,1258920256.386148000,N/A,1,172.16.16.136
N/A,0,9123,0,N/A,172.16.16.136,54,20,Linux,1258920256.387309000,N/A,1,66.35.45.201
N/A,0,9124,0,N/A,172.16.16.136,54,20,Linux,1258920256.388663000,N/A,1,66.35.45.201
N/A,0,9125,0,N/A,66.35.45.201,64,20,Linux,1258920256.388719000,N/A,1,172.16.16.136
N/A,0,9126,0,N/A,172.16.16.136,54,20,Linux,1258920256.389879000,N/A,1,66.35.45.201
N/A,0,9127,0,N/A,172.16.16.136,54,20,Linux,1258920256.391438000,N/A,1,66.35.45.201
N/A,0,9128,0,N/A,66.35.45.201,64,20,Linux,1258920256.391483000,N/A,1,172.16.16.136
N/A,0,9129,0,N/A,172.16.16.136,54,20,Linux,1258920256.393025000,N/A,1,66.35.45.201
N/A,0,9130,0,N/A,172.16.16.136,54,20,Linux,1258920256.398979000,N/A,1,66.35.45.201
N/A,0,9131,0,N/A,66.35.45.201,64,20,Linux,1258920256.399033000,N/A,1,172.16.16.136
N/A,0,9132,0,N/A,172.16.16.136,54,20,Linux,1258920256.400519000,N/A,1,66.35.45.201
N/A,0,9133,0,N/A,172.16.16.136,54,20,Linux,1258920256.401441000,N/A,1,66.35.45.201
N/A,0,9134,0,N/A,66.35.45.201,64,20,Linux,1258920256.401490000,N/A,1,172.16.16.136
N/A,0,9135,0,N/A,172.16.16.136,54,20,Linux,1258920256.406480000,N/A,1,66.35.45.201
N/A,0,9136,0,N/A,172.16.16.136,54,20,Linux,1258920256.406492000,N/A,1,66.35.45.201
N/A,0,9137,0,N/A,172.16.16.136,54,20,Linux,1258920256.406501000,N/A,1,66.35.45.201
N/A,0,9138,0,N/A,172.16.16.136,54,20,Linux,1258920256.406509000,N/A,1,66.35.45.201
N/A,0,9139,0,N/A,66.35.45.201,64,20,Linux,1258920256.406666000,N/A,1,172.16.16.136
N/A,0,9140,0,N/A,172.16.16.136,54,20,Linux,1258920256.408629000,N/A,1,66.35.45.201
N/A,0,9141,0,N/A,172.16.16.136,54,20,Linux,1258920256.408885000,N/A,1,66.35.45.201
N/A,0,9142,0,N/A,66.35.45.201,64,20,Linux,1258920256.408937000,N/A,1,172.16.16.136
N/A,0,9143,0,N/A,172.16.16.136,54,20,Linux,1258920256.409975000,N/A,1,66.35.45.201
N/A,0,9144,0,N/A,172.16.16.136,54,20,Linux,1258920256.411318000,N/A,1,66.35.45.201
N/A,0,9145,0,N/A,66.35.45.201,64,20,Linux,1258920256.411578000,N/A,1,172.16.16.136
N/A,0,9146,0,N/A,172.16.16.136,54,20,Linux,1258920256.413992000,N/A,1,66.35.45.201
N/A,0,9147,0,N/A,172.16.16.136,54,20,Linux,1258920256.413997000,N/A,1,66.35.45.201
N/A,0,9148,0,N/A,66.35.45.201,64,20,Linux,1258920256.414098000,N/A,1,172.16.16.136
N/A,0,9149,0,N/A,172.16.16.136,54,20,Linux,1258920256.415031000,N/A,1,66.35.45.201
N/A,0,9150,0,N/A,172.16.16.136,54,20,Linux,1258920256.416195000,N/A,0,66.35.45.201
N/A,0,9151,0,N/A,66.35.45.201,64,20,Linux,1258920256.416235000,N/A,1,172.16.16.136
N/A,0,9152,0,N/A,172.16.16.136,54,20,Linux,1258920256.417771000,N/A,0,66.35.45.201
N/A,0,9153,0,N/A,66.35.45.201,64,20,Linux,1258920256.417816000,N/A,1,172.16.16.136
N/A,0,9154,0,N/A,66.35.45.201,64,20,Linux,1258920256.436696000,N/A,1,172.16.16.136
N/A,0,9155,0,N/A,172.16.16.136,54,20,Linux,1258920256.459646000,N/A,1,66.35.45.201
N/A,0,9156,0,N/A,172.16.16.136,54,20,Linux,1258920256.459655000,N/A,1,66.35.45.201
N/A,0,9157,0,N/A,172.16.16.136,54,20,Linux,1258920256.459659000,N/A,1,66.35.45.201
N/A,0,9158,0,N/A,172.16.16.136,54,20,Linux,1258920256.459662000,N/A,1,66.35.45.201
N/A,0,9159,0,N/A,172.16.16.136,54,20,Linux,1258920256.459665000,N/A,1,66.35.45.201
N/A,0,9160,0,N/A,172.16.16.136,54,20,Linux,1258920256.459668000,N/A,1,66.35.45.201
N/A,0,9161,0,N/A,66.35.45.201,64,20,Linux,1258920256.459959000,N/A,1,172.16.16.136
N/A,0,9162,0,N/A,66.35.45.201,64,20,Linux,1258920256.460024000,N/A,1,172.16.16.136
N/A,0,9163,0,N/A,172.16.16.136,54,20,Linux,1258920256.460862000,N/A,1,66.35.45.201
N/A,0,9164,0,N/A,66.35.45.201,64,20,Linux,1258920256.461059000,N/A,1,172.16.16.136
N/A,0,9165,0,N/A,172.16.16.136,54,20,Linux,1258920256.463039000,N/A,1,66.35.45.201
N/A,0,9166,0,N/A,172.16.16.136,54,20,Linux,1258920256.463044000,N/A,1,66.35.45.201
N/A,0,9167,0,N/A,66.35.45.201,64,20,Linux,1258920256.463610000,N/A,1,172.16.16.136
N/A,0,9168,0,N/A,66.35.45.201,64,20,Linux,1258920256.463655000,N/A,1,172.16.16.136
N/A,0,9169,0,N/A,66.35.45.201,64,20,Linux,1258920256.470077000,N/A,1,172.16.16.136
N/A,0,9170,0,N/A,66.35.45.201,64,20,Linux,1258920256.473817000,N/A,1,172.16.16.136
N/A,0,9171,0,N/A,66.35.45.201,64,20,Linux,1258920256.473887000,N/A,1,172.16.16.136
N/A,0,9172,0,N/A,66.35.45.201,64,20,Linux,1258920256.474061000,N/A,1,172.16.16.136
N/A,0,9173,0,N/A,172.16.16.136,54,20,Linux,1258920256.491378000,N/A,1,66.35.45.201
N/A,0,9174,0,N/A,172.16.16.136,54,20,Linux,1258920256.491386000,N/A,1,66.35.45.201
N/A,0,9175,0,N/A,172.16.16.136,54,20,Linux,1258920256.491390000,N/A,1,66.35.45.201
N/A,0,9176,0,N/A,172.16.16.136,54,20,Linux,1258920256.491393000,N/A,1,66.35.45.201
N/A,0,9177,0,N/A,172.16.16.136,54,20,Linux,1258920256.491396000,N/A,1,66.35.45.201
N/A,0,9178,0,N/A,172.16.16.136,54,20,Linux,1258920256.491399000,N/A,1,66.35.45.201
N/A,0,9179,0,N/A,172.16.16.136,54,20,Linux,1258920256.491402000,N/A,1,66.35.45.201
N/A,0,9180,0,N/A,172.16.16.136,54,20,Linux,1258920256.491405000,N/A,1,66.35.45.201
N/A,0,9181,0,N/A,172.16.16.136,54,20,Linux,1258920256.491407000,N/A,1,66.35.45.201
N/A,0,9182,0,N/A,172.16.16.136,54,20,Linux,1258920256.491410000,N/A,1,66.35.45.201
N/A,0,9183,0,N/A,172.16.16.136,54,20,Linux,1258920256.491618000,N/A,1,66.35.45.201
N/A,0,9184,0,N/A,172.16.16.136,54,20,Linux,1258920256.491622000,N/A,1,66.35.45.201
N/A,0,9185,0,N/A,172.16.16.136,54,20,Linux,1258920256.491625000,N/A,1,66.35.45.201
N/A,0,9186,0,N/A,172.16.16.136,54,20,Linux,1258920256.491629000,N/A,1,66.35.45.201
N/A,0,9187,0,N/A,172.16.16.136,54,20,Linux,1258920256.491632000,N/A,1,66.35.45.201
N/A,0,9188,0,N/A,172.16.16.136,54,20,Linux,1258920256.491635000,N/A,1,66.35.45.201
N/A,0,9189,0,N/A,172.16.16.136,54,20,Linux,1258920256.491638000,N/A,1,66.35.45.201
N/A,0,9190,0,N/A,172.16.16.136,54,20,Linux,1258920256.491641000,N/A,1,66.35.45.201
N/A,0,9191,0,N/A,172.16.16.136,54,20,Linux,1258920256.491645000,N/A,1,66.35.45.201
N/A,0,9192,0,N/A,172.16.16.136,54,20,Linux,1258920256.491648000,N/A,1,66.35.45.201
N/A,0,9193,0,N/A,66.35.45.201,64,20,Linux,1258920256.492328000,N/A,1,172.16.16.136
N/A,0,9194,0,N/A,66.35.45.201,64,20,Linux,1258920256.493191000,N/A,1,172.16.16.136
N/A,0,9195,0,N/A,172.16.16.136,54,20,Linux,1258920256.512076000,N/A,1,66.35.45.201
N/A,0,9196,0,N/A,172.16.16.136,54,20,Linux,1258920256.512084000,N/A,1,66.35.45.201
N/A,0,9197,0,N/A,172.16.16.136,54,20,Linux,1258920256.512087000,N/A,1,66.35.45.201
N/A,0,9198,0,N/A,172.16.16.136,54,20,Linux,1258920256.512090000,N/A,1,66.35.45.201
N/A,0,9199,0,N/A,172.16.16.136,54,20,Linux,1258920256.512093000,N/A,1,66.35.45.201
N/A,0,9200,0,N/A,172.16.16.136,54,20,Linux,1258920256.512096000,N/A,1,66.35.45.201
N/A,0,9201,0,N/A,172.16.16.136,54,20,Linux,1258920256.512099000,N/A,1,66.35.45.201
N/A,0,9202,0,N/A,172.16.16.136,54,20,Linux,1258920256.512102000,N/A,1,66.35.45.201
N/A,0,9203,0,N/A,172.16.16.136,54,20,Linux,1258920256.512105000,N/A,1,66.35.45.201
N/A,0,9204,0,N/A,172.16.16.136,55,20,Linux,1258920256.512108000,N/A,0,66.35.45.201
N/A,0,9205,0,N/A,172.16.16.136,55,20,Linux,1258920256.512181000,N/A,0,66.35.45.201
N/A,0,9206,0,N/A,66.35.45.201,64,20,Linux,1258920256.513670000,N/A,1,172.16.16.136
N/A,0,9207,0,N/A,66.35.45.201,64,20,Linux,1258920256.513834000,N/A,1,172.16.16.136
N/A,0,9208,0,N/A,66.35.45.201,64,20,Linux,1258920256.513870000,N/A,1,172.16.16.136
N/A,0,9209,0,N/A,66.35.45.201,64,20,Linux,1258920256.514058000,N/A,1,172.16.16.136
N/A,0,9210,0,N/A,66.35.45.201,64,20,Linux,1258920256.514563000,N/A,1,172.16.16.136
N/A,0,9211,0,N/A,172.16.16.136,54,20,Linux,1258920256.583123000,N/A,0,66.35.45.201
N/A,0,9212,0,N/A,172.16.16.136,54,20,Linux,1258920256.583133000,N/A,0,66.35.45.201
N/A,0,9213,0,N/A,172.16.16.136,54,20,Linux,1258920256.583137000,N/A,0,66.35.45.201
N/A,0,9214,0,N/A,172.16.16.136,55,20,Linux,1258920256.583140000,N/A,0,66.35.45.201
N/A,0,9215,0,N/A,172.16.16.136,55,20,Linux,1258920256.583143000,N/A,0,66.35.45.201
N/A,0,9216,0,N/A,172.16.16.136,54,20,Linux,1258920256.583146000,N/A,1,66.35.45.201
N/A,0,9217,0,N/A,172.16.16.136,54,20,Linux,1258920256.583149000,N/A,1,66.35.45.201
N/A,0,9218,0,N/A,172.16.16.136,54,20,Linux,1258920256.583153000,N/A,1,66.35.45.201
N/A,0,9219,0,N/A,172.16.16.136,54,20,Linux,1258920256.583157000,N/A,1,66.35.45.201
N/A,0,9220,0,N/A,172.16.16.136,54,20,Linux,1258920256.583160000,N/A,1,66.35.45.201
N/A,0,9221,0,N/A,172.16.16.136,54,20,Linux,1258920256.583229000,N/A,1,66.35.45.201
N/A,0,9222,0,N/A,66.35.45.201,64,20,Linux,1258920256.583436000,N/A,1,172.16.16.136
N/A,0,9223,0,N/A,66.35.45.201,64,20,Linux,1258920256.583531000,N/A,1,172.16.16.136
N/A,0,9224,0,N/A,66.35.45.201,64,20,Linux,1258920256.583750000,N/A,1,172.16.16.136
N/A,0,9225,0,N/A,66.35.45.201,64,20,Linux,1258920256.583813000,N/A,1,172.16.16.136
N/A,0,9226,0,N/A,66.35.45.201,64,20,Linux,1258920256.583870000,N/A,1,172.16.16.136
N/A,0,9227,0,N/A,66.35.45.201,64,20,Linux,1258920256.583930000,N/A,1,172.16.16.136
N/A,0,9228,0,N/A,66.35.45.201,64,20,Linux,1258920256.584048000,N/A,1,172.16.16.136
N/A,0,9229,0,N/A,66.35.45.201,64,20,Linux,1258920256.584297000,N/A,1,172.16.16.136
N/A,0,9230,0,N/A,66.35.45.201,64,20,Linux,1258920256.584398000,N/A,1,172.16.16.136
N/A,0,9231,0,N/A,66.35.45.201,64,20,Linux,1258920256.584488000,N/A,1,172.16.16.136
N/A,0,9232,0,N/A,172.16.16.136,54,20,Linux,1258920256.588564000,N/A,1,66.35.45.201
N/A,0,9233,0,N/A,172.16.16.136,54,20,Linux,1258920256.588571000,N/A,1,66.35.45.201
N/A,0,9234,0,N/A,66.35.45.201,64,20,Linux,1258920256.588628000,N/A,1,172.16.16.136
N/A,0,9235,0,N/A,66.35.45.201,64,20,Linux,1258920256.588695000,N/A,1,172.16.16.136
N/A,0,9236,0,N/A,172.16.16.136,54,20,Linux,1258920256.592197000,N/A,1,66.35.45.201
N/A,0,9237,0,N/A,172.16.16.136,54,20,Linux,1258920256.592203000,N/A,0,66.35.45.201
N/A,0,9238,0,N/A,172.16.16.136,54,20,Linux,1258920256.592206000,N/A,0,66.35.45.201
N/A,0,9239,0,N/A,172.16.16.136,55,20,Linux,1258920256.592209000,N/A,0,66.35.45.201
N/A,0,9240,0,N/A,172.16.16.136,55,20,Linux,1258920256.592213000,N/A,0,66.35.45.201
N/A,0,9241,0,N/A,66.35.45.201,64,20,Linux,1258920256.592289000,N/A,1,172.16.16.136
N/A,0,9242,0,N/A,66.35.45.201,64,20,Linux,1258920256.593974000,N/A,1,172.16.16.136
N/A,0,9243,0,N/A,66.35.45.201,64,20,Linux,1258920256.594037000,N/A,1,172.16.16.136
N/A,0,9244,0,N/A,66.35.45.201,64,20,Linux,1258920256.594200000,N/A,1,172.16.16.136
N/A,0,9245,0,N/A,172.16.16.136,54,20,Linux,1258920256.660080000,N/A,0,66.35.45.201
N/A,0,9246,0,N/A,172.16.16.136,54,20,Linux,1258920256.660089000,N/A,0,66.35.45.201
N/A,0,9247,0,N/A,172.16.16.136,54,20,Linux,1258920256.660091000,N/A,0,66.35.45.201
N/A,0,9248,0,N/A,172.16.16.136,54,20,Linux,1258920256.660095000,N/A,0,66.35.45.201
N/A,0,9249,0,N/A,172.16.16.136,55,20,Linux,1258920256.660097000,N/A,0,66.35.45.201
N/A,0,9250,0,N/A,66.35.45.201,64,20,Linux,1258920256.660693000,N/A,1,172.16.16.136
N/A,0,9251,0,N/A,66.35.45.201,64,20,Linux,1258920256.660914000,N/A,1,172.16.16.136
N/A,0,9252,0,N/A,66.35.45.201,64,20,Linux,1258920256.715862000,N/A,1,172.16.16.136
N/A,0,9253,0,N/A,172.16.16.128,52,20,Linux,1258920257.205272000,N/A,1,74.125.103.163
N/A,0,9254,0,N/A,172.16.16.128,52,20,Linux,1258920257.205281000,N/A,1,74.125.103.163
N/A,0,9255,0,N/A,172.16.16.128,52,20,Linux,1258920257.205283000,N/A,1,74.125.103.163
N/A,0,9256,0,N/A,172.16.16.128,52,20,Linux,1258920257.205286000,N/A,1,74.125.103.163
N/A,0,9257,0,N/A,172.16.16.128,52,20,Linux,1258920257.205289000,N/A,1,74.125.103.163
N/A,0,9258,0,N/A,172.16.16.128,52,20,Linux,1258920257.205292000,N/A,1,74.125.103.163
N/A,0,9259,0,N/A,172.16.16.128,52,20,Linux,1258920257.210150000,N/A,1,74.125.103.163
N/A,0,9260,0,N/A,172.16.16.128,52,20,Linux,1258920257.210154000,N/A,1,74.125.103.163
N/A,0,9261,0,N/A,74.125.103.163,128,20,Linux,1258920257.210219000,N/A,1,172.16.16.128
N/A,0,9262,0,N/A,172.16.16.128,52,20,Linux,1258920257.211007000,N/A,1,74.125.103.163
N/A,0,9263,0,N/A,172.16.16.128,52,20,Linux,1258920257.211285000,N/A,1,74.125.103.163
N/A,0,9264,0,N/A,74.125.103.163,128,20,Linux,1258920257.211325000,N/A,1,172.16.16.128
N/A,0,9265,0,N/A,172.16.16.128,52,20,Linux,1258920257.211592000,N/A,1,74.125.103.163
N/A,0,9266,0,N/A,172.16.16.128,52,20,Linux,1258920257.212029000,N/A,1,74.125.103.163
N/A,0,9267,0,N/A,74.125.103.163,128,20,Linux,1258920257.212070000,N/A,1,172.16.16.128
N/A,0,9268,0,N/A,172.16.16.128,52,20,Linux,1258920257.217669000,N/A,1,74.125.103.163
N/A,0,9269,0,N/A,172.16.16.128,52,20,Linux,1258920257.217675000,N/A,1,74.125.103.163
N/A,0,9270,0,N/A,172.16.16.128,52,20,Linux,1258920257.217678000,N/A,1,74.125.103.163
N/A,0,9271,0,N/A,172.16.16.128,52,20,Linux,1258920257.217963000,N/A,1,74.125.103.163
N/A,0,9272,0,N/A,74.125.103.163,128,20,Linux,1258920257.218003000,N/A,1,172.16.16.128
N/A,0,9273,0,N/A,172.16.16.128,52,20,Linux,1258920257.219159000,N/A,1,74.125.103.163
N/A,0,9274,0,N/A,172.16.16.128,52,20,Linux,1258920257.226864000,N/A,1,74.125.103.163
N/A,0,9275,0,N/A,74.125.103.163,128,20,Linux,1258920257.226949000,N/A,1,172.16.16.128
N/A,0,9276,0,N/A,172.16.16.128,52,20,Linux,1258920257.228154000,N/A,1,74.125.103.163
N/A,0,9277,0,N/A,172.16.16.128,52,20,Linux,1258920257.228159000,N/A,1,74.125.103.163
