TTL,SRC_PORT,DF_FLAG,TIMESTAMP,MF_FLAG,DST_PORT,SRC_IP,DST_IP,KNOWN_HOST_DEVICE,PROTOCOL,PACKET_SIZE,PACKET_NO,IP_FRAG_OFF 
128,N/A,1,1663877154.253104000,0,N/A,10.169.169.21,199.250.195.40,Windows,N/A,20,7009,0
48,N/A,1,1663877154.253653000,0,N/A,199.250.195.40,10.169.169.21,Windows,N/A,20,7010,0
128,N/A,1,1663877154.253714000,0,N/A,10.169.169.21,199.250.195.40,Windows,N/A,20,7011,0
48,N/A,1,1663877154.254546000,0,N/A,199.250.195.40,10.169.169.21,Windows,N/A,20,7012,0
128,N/A,1,1663877154.254623000,0,N/A,10.169.169.21,199.250.195.40,Windows,N/A,20,7013,0
48,N/A,1,1663877154.280398000,0,N/A,199.250.195.40,10.169.169.21,Windows,N/A,20,7015,0
128,N/A,1,1663877154.280546000,0,N/A,10.169.169.21,199.250.195.40,Windows,N/A,20,7016,0
48,N/A,1,1663877154.280727000,0,N/A,199.250.195.40,10.169.169.21,Windows,N/A,20,7017,0
128,N/A,1,1663877154.280797000,0,N/A,10.169.169.21,199.250.195.40,Windows,N/A,20,7018,0
48,N/A,1,1663877154.281092000,0,N/A,199.250.195.40,10.169.169.21,Windows,N/A,20,7019,0
128,N/A,1,1663877154.281168000,0,N/A,10.169.169.21,199.250.195.40,Windows,N/A,20,7020,0
48,N/A,1,1663877154.285742000,0,N/A,199.250.195.40,10.169.169.21,Windows,N/A,20,7021,0
48,N/A,1,1663877154.285994000,0,N/A,199.250.195.40,10.169.169.21,Windows,N/A,20,7022,0
128,N/A,1,1663877154.286041000,0,N/A,10.169.169.21,199.250.195.40,Windows,N/A,20,7023,0
48,N/A,1,1663877154.289079000,0,N/A,199.250.195.40,10.169.169.21,Windows,N/A,20,7024,0
48,N/A,1,1663877154.289422000,0,N/A,199.250.195.40,10.169.169.21,Windows,N/A,20,7025,0
128,N/A,1,1663877154.289526000,0,N/A,10.169.169.21,199.250.195.40,Windows,N/A,20,7026,0
48,N/A,1,1663877154.290729000,0,N/A,199.250.195.40,10.169.169.21,Windows,N/A,20,7027,0
