PACKET_NO,PACKET_SIZE,TTL,MF_FLAG,IP_FRAG_OFF,TIMESTAMP,SRC_IP,SUB_PROTOCOL,KNOWN_HOST_DEVICE,DST_IP,DF_FLAG,HTTP_USER_AGENT 
1483,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1484,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1485,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1486,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1487,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1488,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1489,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1490,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1491,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1492,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1493,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1494,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1495,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1496,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1497,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1498,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1499,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1500,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1501,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1502,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1503,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1504,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1505,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1506,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1507,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1508,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1509,20,52,0,0,1663877125.467400000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1510,20,128,0,0,1663877125.467788000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1511,20,128,0,0,1663877125.468273000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1512,20,52,0,0,1663877125.468403000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1513,20,52,0,0,1663877125.468403000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1514,20,52,0,0,1663877125.468403000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1515,20,52,0,0,1663877125.468403000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1516,20,52,0,0,1663877125.468403000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1517,20,52,0,0,1663877125.468403000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1518,20,52,0,0,1663877125.468403000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1519,20,52,0,0,1663877125.468403000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1520,20,128,0,0,1663877125.468424000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1521,20,128,0,0,1663877125.468556000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1522,20,128,0,0,1663877125.468684000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1523,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1524,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1525,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1526,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1527,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1528,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1529,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1530,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1531,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1532,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1533,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1534,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1535,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1536,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1537,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1538,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1539,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1540,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1541,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1542,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1543,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1544,20,52,0,0,1663877125.468786000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1545,20,128,0,0,1663877125.468994000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1546,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1547,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1548,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1549,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1550,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1551,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1552,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1553,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1554,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1555,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1556,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1557,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1558,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1559,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1560,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1561,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1562,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1563,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1564,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1565,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1566,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1567,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1568,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1569,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1570,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1571,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1572,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1573,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1574,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1575,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1576,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1577,20,52,0,0,1663877125.471631000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1578,20,128,0,0,1663877125.472053000,10.169.169.21,N/A,Windows,142.251.45.78,1,N/A
1579,20,128,0,0,1663877125.472232000,10.169.169.21,N/A,Windows,142.251.45.78,1,N/A
1580,20,128,0,0,1663877125.472720000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1581,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1582,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1583,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1584,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1585,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1586,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1587,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1588,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1589,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1590,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1591,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1592,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1593,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1594,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1595,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1596,20,52,0,0,1663877125.472737000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1597,20,128,0,0,1663877125.473238000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1598,20,53,0,0,1663877125.473359000,104.16.148.64,N/A,Windows,10.169.169.21,1,N/A
1599,20,232,0,0,1663877125.473359000,13.226.178.136,N/A,Windows,10.169.169.21,0,N/A
1600,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1601,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1602,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1603,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1604,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1605,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1606,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1607,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1608,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1609,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1610,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1611,20,52,0,0,1663877125.473359000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1612,20,128,0,0,1663877125.473458000,10.169.169.21,N/A,Windows,104.16.148.64,1,N/A
1613,20,128,0,0,1663877125.473506000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1614,20,128,0,0,1663877125.473771000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1615,20,232,0,0,1663877125.473799000,13.226.178.136,N/A,Windows,10.169.169.21,0,N/A
1616,20,232,0,0,1663877125.473799000,13.226.178.136,N/A,Windows,10.169.169.21,0,N/A
1617,20,128,0,0,1663877125.473885000,10.169.169.21,N/A,Windows,13.226.178.136,1,N/A
1618,20,128,0,0,1663877125.475081000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
1619,20,128,0,0,1663877125.476412000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1620,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1621,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1622,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1623,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1624,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1625,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1626,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1627,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1628,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1629,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1630,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1631,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1632,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1633,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1634,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1635,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1636,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1637,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1638,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1639,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1640,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1641,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1642,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1643,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1644,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1645,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1646,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1647,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1648,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1649,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1650,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1651,20,52,0,0,1663877125.477478000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1652,20,128,0,0,1663877125.477997000,10.169.169.21,N/A,Windows,13.226.178.136,1,N/A
1653,20,52,0,0,1663877125.478590000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1654,20,52,0,0,1663877125.478590000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1655,20,52,0,0,1663877125.478590000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1656,20,52,0,0,1663877125.478590000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1657,20,52,0,0,1663877125.478590000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1658,20,52,0,0,1663877125.478590000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1659,20,128,0,0,1663877125.479302000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1660,20,128,0,0,1663877125.479693000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1661,20,128,0,0,1663877125.480058000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1662,20,128,0,0,1663877125.483317000,10.169.169.21,N/A,Windows,13.226.178.136,1,N/A
1663,20,128,0,0,1663877125.483561000,10.169.169.21,N/A,Windows,13.226.178.136,1,N/A
1664,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1665,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1666,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1667,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1668,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1669,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1670,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1671,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1672,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1673,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1674,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1675,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1676,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1677,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1678,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1679,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1680,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1681,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1682,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1683,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1684,20,54,0,0,1663877125.483705000,142.251.45.78,N/A,Windows,10.169.169.21,1,N/A
1685,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1686,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1687,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1688,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1689,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1690,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1691,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1692,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1693,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1694,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1695,20,52,0,0,1663877125.483705000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1696,20,128,0,0,1663877125.484172000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1697,20,128,0,0,1663877125.484605000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1698,20,128,0,0,1663877125.484843000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1699,20,128,0,0,1663877125.485033000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
1700,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1701,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1702,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1703,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1704,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1705,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1706,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1707,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1708,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1709,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1710,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1711,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1712,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1713,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1714,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1715,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1716,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1717,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1718,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1719,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1720,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1721,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1722,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1723,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1724,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1725,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1726,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1727,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1728,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1729,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1730,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1731,20,52,0,0,1663877125.485033000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1732,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1733,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1734,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1735,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1736,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1737,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1738,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1739,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1740,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1741,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1742,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1743,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1744,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1745,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
1746,20,52,0,0,1663877125.486343000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
