DF_FLAG,PACKET_NO,TLS_VERSION,SRC_IP,TLS_CIPHER_SUITES,SUB_PROTOCOL,TLS_EXTENSION_SIG_ALGS,DST_IP,TTL,MF_FLAG,PACKET_SIZE,TIMESTAMP,IP_FRAG_OFF,KNOWN_HOST_DEVICE 
1,7290,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897899.290251000,0,MacOS
1,7291,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.302552000,0,MacOS
1,7292,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.320703000,0,MacOS
1,7293,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.320704000,0,MacOS
1,7294,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.320704000,0,MacOS
1,7295,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.320790000,0,MacOS
1,7296,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.321213000,0,MacOS
1,7297,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.321213000,0,MacOS
1,7298,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.321297000,0,MacOS
1,7299,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.321353000,0,MacOS
1,7300,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.321461000,0,MacOS
1,7301,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.322301000,0,MacOS
1,7302,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.322497000,0,MacOS
1,7303,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.322782000,0,MacOS
1,7304,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.322848000,0,MacOS
1,7305,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.360362000,0,MacOS
1,7306,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.360363000,0,MacOS
1,7307,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.360363000,0,MacOS
1,7308,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.360363000,0,MacOS
1,7309,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.360364000,0,MacOS
1,7310,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.360364000,0,MacOS
1,7311,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.360451000,0,MacOS
1,7312,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.360508000,0,MacOS
1,7313,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.360536000,0,MacOS
1,7314,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.361371000,0,MacOS
1,7315,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.362392000,0,MacOS
1,7316,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.362482000,0,MacOS
1,7317,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.362703000,0,MacOS
1,7318,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897899.374244000,0,MacOS
1,7319,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897899.374344000,0,MacOS
1,7320,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.398550000,0,MacOS
1,7321,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.398551000,0,MacOS
1,7322,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.407042000,0,MacOS
1,7323,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.407043000,0,MacOS
1,7324,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.407146000,0,MacOS
1,7325,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.411281000,0,MacOS
1,7326,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897899.411282000,0,MacOS
1,7327,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897899.411353000,0,MacOS
1,7328,N/A,192.168.86.21,N/A,N/A,N/A,17.248.131.29,64,0,20,1666897899.851546000,0,MacOS
1,7329,N/A,192.168.86.21,N/A,N/A,N/A,17.248.131.29,64,0,20,1666897899.851786000,0,MacOS
1,7330,N/A,17.248.131.29,N/A,N/A,N/A,192.168.86.21,53,0,20,1666897899.863004000,0,MacOS
1,7331,N/A,17.248.131.29,N/A,N/A,N/A,192.168.86.21,46,0,20,1666897899.863005000,0,MacOS
1,7332,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.751637000,0,MacOS
1,7333,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.751819000,0,MacOS
1,7334,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.794389000,0,MacOS
1,7335,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.806659000,0,MacOS
1,7336,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.806720000,0,MacOS
1,7337,N/A,192.168.86.21,N/A,N/A,N/A,142.251.32.142,64,0,20,1666897900.810300000,0,MacOS
1,7338,N/A,192.168.86.21,N/A,N/A,N/A,142.251.32.142,64,0,20,1666897900.810335000,0,MacOS
1,7339,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.810597000,0,MacOS
1,7340,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.810620000,0,MacOS
1,7341,N/A,142.251.32.142,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.815689000,0,MacOS
1,7342,N/A,142.251.32.142,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.841081000,0,MacOS
1,7343,N/A,192.168.86.21,N/A,N/A,N/A,142.251.32.142,64,0,20,1666897900.841207000,0,MacOS
1,7344,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.847153000,0,MacOS
1,7345,N/A,142.251.32.142,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.850457000,0,MacOS
1,7346,N/A,142.251.32.142,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.850458000,0,MacOS
1,7347,N/A,192.168.86.21,N/A,N/A,N/A,142.251.32.142,64,0,20,1666897900.850881000,0,MacOS
1,7348,N/A,192.168.86.21,N/A,N/A,N/A,142.251.32.142,64,0,20,1666897900.876297000,0,MacOS
1,7349,N/A,142.251.32.142,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.882439000,0,MacOS
1,7350,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900180000,0,MacOS
1,7351,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900181000,0,MacOS
1,7352,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900182000,0,MacOS
1,7353,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900182000,0,MacOS
1,7354,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900183000,0,MacOS
1,7355,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900184000,0,MacOS
1,7356,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900185000,0,MacOS
1,7357,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900185000,0,MacOS
1,7358,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900267000,0,MacOS
1,7359,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900268000,0,MacOS
1,7360,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.900275000,0,MacOS
1,7361,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.900345000,0,MacOS
1,7362,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.900415000,0,MacOS
1,7363,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900634000,0,MacOS
1,7364,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.900635000,0,MacOS
1,7365,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.900683000,0,MacOS
1,7366,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.901507000,0,MacOS
1,7367,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.901508000,0,MacOS
1,7368,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.901509000,0,MacOS
1,7369,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.901557000,0,MacOS
1,7370,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.902285000,0,MacOS
1,7371,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.903705000,0,MacOS
1,7372,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.903705000,0,MacOS
1,7373,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.903720000,0,MacOS
1,7374,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.903721000,0,MacOS
1,7375,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.903722000,0,MacOS
1,7376,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.903722000,0,MacOS
1,7377,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.903723000,0,MacOS
1,7378,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.903723000,0,MacOS
1,7379,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897900.903724000,0,MacOS
1,7380,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.903763000,0,MacOS
1,7381,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.903812000,0,MacOS
1,7382,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897900.903852000,0,MacOS
1,7383,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897900.907090000,0,MacOS
1,7384,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897900.907524000,0,MacOS
1,7385,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897900.907584000,0,MacOS
1,7386,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897900.908417000,0,MacOS
1,7387,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.914408000,0,MacOS
1,7388,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.917448000,0,MacOS
1,7389,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.917449000,0,MacOS
1,7390,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.917449000,0,MacOS
1,7391,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897900.917530000,0,MacOS
1,7392,0x0301,192.168.86.21,0x3a3a,tls,0x0403,162.247.241.14,64,0,20,1666897900.918626000,0,MacOS
1,7393,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.929514000,0,MacOS
1,7394,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.932947000,0,MacOS
1,7395,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897900.933009000,0,MacOS
1,7396,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897900.933939000,0,MacOS
1,7397,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897900.938269000,0,MacOS
1,7398,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.941898000,0,MacOS
1,7399,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.947449000,0,MacOS
1,7400,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897900.972375000,0,MacOS
1,7401,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897900.972447000,0,MacOS
1,7402,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897901.021140000,0,MacOS
1,7403,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897901.021203000,0,MacOS
1,7404,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897901.023042000,0,MacOS
1,7405,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897901.023094000,0,MacOS
1,7406,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897901.039587000,0,MacOS
1,7407,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897901.039650000,0,MacOS
1,7408,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897901.117697000,0,MacOS
1,7409,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897901.126891000,0,MacOS
1,7410,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897901.137182000,0,MacOS
1,7411,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897901.155075000,0,MacOS
1,7412,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897901.155075000,0,MacOS
1,7413,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897901.155076000,0,MacOS
1,7414,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897901.155146000,0,MacOS
1,7415,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897901.176115000,0,MacOS
1,7416,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897901.176228000,0,MacOS
1,7417,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897901.177078000,0,MacOS
1,7418,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897901.212593000,0,MacOS
1,7419,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897901.218781000,0,MacOS
1,7420,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897901.218782000,0,MacOS
1,7421,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897901.218859000,0,MacOS
1,7422,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897901.219474000,0,MacOS
1,7423,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897901.219475000,0,MacOS
1,7424,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897901.219527000,0,MacOS
1,7425,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897901.232591000,0,MacOS
1,7426,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897901.240883000,0,MacOS
1,7427,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897901.243570000,0,MacOS
1,7428,N/A,52.5.231.93,N/A,N/A,N/A,192.168.86.21,232,0,20,1666897901.243571000,0,MacOS
1,7429,N/A,192.168.86.21,N/A,N/A,N/A,52.5.231.93,64,0,20,1666897901.243648000,0,MacOS
1,7431,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897901.306895000,0,MacOS
1,7432,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897901.306975000,0,MacOS
1,7433,N/A,192.168.86.21,N/A,N/A,N/A,142.251.116.102,64,0,20,1666897901.780725000,0,MacOS
1,7434,N/A,192.168.86.21,N/A,N/A,N/A,142.251.116.102,64,0,20,1666897901.780807000,0,MacOS
1,7435,N/A,192.168.86.21,N/A,N/A,N/A,142.251.116.102,64,0,20,1666897901.780809000,0,MacOS
1,7436,N/A,142.251.116.102,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897901.793383000,0,MacOS
1,7437,N/A,142.251.116.102,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897901.796065000,0,MacOS
1,7438,N/A,192.168.86.21,N/A,N/A,N/A,142.251.116.102,64,0,20,1666897901.819466000,0,MacOS
1,7439,N/A,142.251.116.102,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897901.828827000,0,MacOS
1,7440,N/A,142.251.116.102,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897901.828828000,0,MacOS
1,7441,N/A,192.168.86.21,N/A,N/A,N/A,142.251.116.102,64,0,20,1666897901.829195000,0,MacOS
1,7442,N/A,142.251.116.102,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897901.839175000,0,MacOS
1,7443,N/A,192.168.86.21,N/A,N/A,N/A,142.251.116.102,64,0,20,1666897901.855300000,0,MacOS
0,7445,N/A,192.168.86.21,N/A,N/A,N/A,192.168.86.1,64,0,20,1666897902.713212000,0,MacOS
1,7446,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.714296000,0,MacOS
1,7447,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.714330000,0,MacOS
1,7448,N/A,192.168.86.21,N/A,N/A,N/A,142.251.32.142,64,0,20,1666897902.714881000,0,MacOS
1,7449,N/A,192.168.86.21,N/A,N/A,N/A,142.251.32.142,64,0,20,1666897902.714906000,0,MacOS
1,7450,N/A,142.251.32.142,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897902.728143000,0,MacOS
1,7451,N/A,192.168.86.1,N/A,N/A,N/A,192.168.86.21,64,0,20,1666897902.728961000,0,MacOS
0,7452,N/A,192.168.86.21,N/A,N/A,N/A,192.168.86.1,64,0,20,1666897902.729987000,0,MacOS
0,7453,N/A,192.168.86.21,N/A,N/A,N/A,192.168.86.1,64,0,20,1666897902.730017000,0,MacOS
1,7454,N/A,192.168.86.1,N/A,N/A,N/A,192.168.86.21,64,0,20,1666897902.738806000,0,MacOS
1,7455,N/A,192.168.86.1,N/A,N/A,N/A,192.168.86.21,64,0,20,1666897902.739644000,0,MacOS
1,7456,N/A,192.168.86.21,N/A,N/A,N/A,151.101.2.137,64,0,20,1666897902.740095000,0,MacOS
1,7457,N/A,142.251.32.142,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897902.745280000,0,MacOS
1,7458,N/A,142.251.32.142,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897902.745280000,0,MacOS
1,7459,N/A,192.168.86.21,N/A,N/A,N/A,142.251.32.142,64,0,20,1666897902.745623000,0,MacOS
1,7460,N/A,151.101.2.137,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897902.747285000,0,MacOS
1,7461,N/A,192.168.86.21,N/A,N/A,N/A,151.101.2.137,64,0,20,1666897902.747346000,0,MacOS
1,7462,0x0301,192.168.86.21,0xaaaa,tls,0x0403,151.101.2.137,64,0,20,1666897902.747634000,0,MacOS
1,7463,N/A,151.101.2.137,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897902.756201000,0,MacOS
1,7464,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.757363000,0,MacOS
1,7465,N/A,151.101.2.137,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897902.758628000,0,MacOS
1,7466,N/A,151.101.2.137,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897902.758629000,0,MacOS
1,7467,N/A,151.101.2.137,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897902.758630000,0,MacOS
1,7468,N/A,192.168.86.21,N/A,N/A,N/A,151.101.2.137,64,0,20,1666897902.758734000,0,MacOS
1,7469,N/A,192.168.86.21,N/A,N/A,N/A,151.101.2.137,64,0,20,1666897902.758894000,0,MacOS
1,7470,N/A,151.101.2.137,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897902.759446000,0,MacOS
1,7471,N/A,192.168.86.21,N/A,N/A,N/A,151.101.2.137,64,0,20,1666897902.759488000,0,MacOS
1,7472,N/A,192.168.86.21,N/A,N/A,N/A,151.101.2.137,64,0,20,1666897902.767952000,0,MacOS
1,7473,N/A,192.168.86.21,N/A,N/A,N/A,142.251.32.142,64,0,20,1666897902.771618000,0,MacOS
1,7474,N/A,151.101.2.137,N/A,N/A,N/A,192.168.86.21,58,0,20,1666897902.775207000,0,MacOS
1,7475,N/A,142.251.32.142,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897902.776731000,0,MacOS
1,7476,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904920000,0,MacOS
1,7477,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904922000,0,MacOS
1,7478,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904923000,0,MacOS
1,7479,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904924000,0,MacOS
1,7480,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904925000,0,MacOS
1,7481,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904926000,0,MacOS
1,7482,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904927000,0,MacOS
1,7483,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904928000,0,MacOS
1,7484,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904929000,0,MacOS
1,7485,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904930000,0,MacOS
1,7486,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904932000,0,MacOS
1,7487,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.904933000,0,MacOS
1,7488,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.905090000,0,MacOS
1,7489,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.905163000,0,MacOS
1,7490,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.905282000,0,MacOS
1,7491,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.905474000,0,MacOS
1,7492,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.905476000,0,MacOS
1,7493,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.905476000,0,MacOS
1,7494,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.905477000,0,MacOS
1,7495,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.905478000,0,MacOS
1,7496,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.905479000,0,MacOS
1,7497,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.905556000,0,MacOS
1,7498,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.905900000,0,MacOS
1,7499,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.905962000,0,MacOS
1,7500,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.907389000,0,MacOS
1,7501,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.907791000,0,MacOS
1,7502,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.907792000,0,MacOS
1,7503,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.907881000,0,MacOS
1,7504,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.908035000,0,MacOS
1,7505,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.908480000,0,MacOS
1,7506,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.908481000,0,MacOS
1,7507,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.908482000,0,MacOS
1,7508,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.908483000,0,MacOS
1,7509,N/A,54.160.229.51,N/A,N/A,N/A,192.168.86.21,235,0,20,1666897902.908484000,0,MacOS
1,7510,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.908536000,0,MacOS
1,7511,N/A,192.168.86.21,N/A,N/A,N/A,54.160.229.51,64,0,20,1666897902.908653000,0,MacOS
1,7512,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897902.912760000,0,MacOS
1,7513,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897902.913491000,0,MacOS
1,7514,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897902.913674000,0,MacOS
1,7515,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897902.914466000,0,MacOS
1,7516,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897902.920117000,0,MacOS
1,7517,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897902.920129000,0,MacOS
1,7518,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897902.920828000,0,MacOS
1,7519,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897902.920828000,0,MacOS
1,7520,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897902.990629000,0,MacOS
1,7521,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897902.990630000,0,MacOS
1,7522,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897902.990698000,0,MacOS
1,7523,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897902.990752000,0,MacOS
1,7524,N/A,162.247.241.14,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897903.037203000,0,MacOS
1,7525,N/A,192.168.86.21,N/A,N/A,N/A,162.247.241.14,64,0,20,1666897903.037281000,0,MacOS
