DST_IP,KNOWN_HOST_DEVICE,SRC_PORT,TCP_OPTIONS,DF_FLAG,TCP_HDR_LEN,PACKET_NO,SRC_IP,TCP_SEQ,PROTOCOL,TCP_WINDOW_SIZE,TCP_ACK,TTL,IP_FRAG_OFF,DST_PORT,MF_FLAG,TIMESTAMP,PACKET_SIZE,TCP_URP,TCP_FLAGS 
10.169.161.162,Windows,443,02:04:05:84:01:01:04:02:01:03:03:08,1,32,7310,142.250.68.138,37807771,tcp,65535,1,117,0,1240,0,1663877520.085063000,20,0,·······A··S·
142.250.68.138,Windows,1240,N/A,1,20,7311,10.169.161.162,1401500171,tcp,512,1,128,0,443,0,1663877520.085233000,20,0,·······A····
142.250.68.138,Windows,1240,N/A,1,20,7312,10.169.161.162,1401500171,tcp,512,1,128,0,443,0,1663877520.085712000,20,0,·······AP···
10.100.70.24,Windows,N/A,N/A,0,N/A,7313,10.169.161.162,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877520.086123000,20,N/A,N/A
10.100.70.24,Windows,N/A,N/A,0,N/A,7314,10.169.161.162,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877520.086640000,20,N/A,N/A
13.107.246.57,Windows,1239,N/A,1,20,7315,10.169.161.162,2688153774,tcp,517,7291,128,0,443,0,1663877520.087150000,20,0,·······AP···
10.169.161.162,Windows,N/A,N/A,0,N/A,7316,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877520.088639000,20,N/A,N/A
13.107.42.14,Windows,1241,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,7317,10.169.161.162,2774881835,tcp,64240,0,128,0,443,0,1663877520.089621000,20,0,··········S·
10.169.161.162,Windows,443,N/A,0,20,7318,142.250.68.138,37807772,tcp,262,740,117,0,1240,0,1663877520.095286000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,7319,142.250.68.138,37807772,tcp,262,740,117,0,1240,0,1663877520.096667000,20,0,·······AP···
10.169.161.162,Windows,N/A,N/A,0,N/A,7320,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877520.096667000,20,N/A,N/A
10.169.161.162,Windows,443,N/A,1,20,7321,13.107.246.57,492301884,tcp,16379,1389,114,0,1239,0,1663877520.096667000,20,0,·······A····
104.95.68.245,Windows,1242,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,7322,10.169.161.162,3476656961,tcp,64240,0,128,0,443,0,1663877520.098808000,20,0,··········S·
10.169.161.162,Windows,443,02:04:05:b4:01:01:04:02:01:03:03:07,1,32,7323,104.95.68.245,2349705058,tcp,64240,1,50,0,1242,0,1663877520.106857000,20,0,·······A··S·
10.169.161.162,Windows,443,02:04:05:a0:01:03:03:08:01:01:04:02,1,32,7324,13.107.42.14,3907193453,tcp,65535,1,112,0,1241,0,1663877520.106857000,20,0,·······A··S·
104.95.68.245,Windows,1242,N/A,1,20,7325,10.169.161.162,3476656962,tcp,513,1,128,0,443,0,1663877520.106974000,20,0,·······A····
13.107.42.14,Windows,1241,N/A,1,20,7326,10.169.161.162,2774881836,tcp,517,1,128,0,443,0,1663877520.107050000,20,0,·······A····
13.107.42.14,Windows,1241,N/A,1,20,7327,10.169.161.162,2774881836,tcp,517,1,128,0,443,0,1663877520.107275000,20,0,·······AP···
104.95.68.245,Windows,1242,N/A,1,20,7328,10.169.161.162,3476656962,tcp,513,1,128,0,443,0,1663877520.107516000,20,0,·······AP···
142.250.68.138,Windows,1240,N/A,1,20,7329,10.169.161.162,1401500910,tcp,511,343,128,0,443,0,1663877520.109028000,20,0,·······AP···
142.250.68.138,Windows,1240,N/A,1,20,7330,10.169.161.162,1401500984,tcp,511,343,128,0,443,0,1663877520.109285000,20,0,·······AP···
142.250.68.138,Windows,1240,N/A,1,20,7331,10.169.161.162,1401501076,tcp,511,343,128,0,443,0,1663877520.109458000,20,0,·······AP···
216.239.38.178,Windows,1234,N/A,1,20,7332,10.169.161.162,3672434791,tcp,512,21837,128,0,443,0,1663877520.114075000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7333,142.250.68.138,37808114,tcp,268,1427,117,0,1240,0,1663877520.115934000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7334,142.250.68.138,37808984,tcp,268,1427,117,0,1240,0,1663877520.115934000,20,0,·······AP···
142.250.68.138,Windows,1240,N/A,1,20,7335,10.169.161.162,1401501597,tcp,508,1244,128,0,443,0,1663877520.115983000,20,0,·······A····
142.250.68.138,Windows,1240,N/A,1,20,7336,10.169.161.162,1401501597,tcp,508,1244,128,0,443,0,1663877520.116142000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7337,104.95.68.245,2349705059,tcp,501,518,50,0,1242,0,1663877520.119799000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7338,104.95.68.245,2349705059,tcp,501,518,50,0,1242,0,1663877520.119799000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7339,104.95.68.245,2349706519,tcp,501,518,50,0,1242,0,1663877520.119799000,20,0,·······AP···
104.95.68.245,Windows,1242,N/A,1,20,7340,10.169.161.162,3476657479,tcp,513,2921,128,0,443,0,1663877520.119868000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7341,104.95.68.245,2349707979,tcp,501,518,50,0,1242,0,1663877520.121065000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7342,216.239.38.178,588567511,tcp,273,1712,117,0,1234,0,1663877520.121065000,20,0,·······A····
216.239.38.178,Windows,1234,N/A,1,20,7343,10.169.161.162,3672435161,tcp,512,21837,128,0,443,0,1663877520.124022000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7344,142.251.33.6,2437877704,tcp,276,1995,117,0,1235,0,1663877520.125048000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7345,142.250.68.138,37809015,tcp,268,1458,117,0,1240,0,1663877520.125048000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7346,142.250.68.138,37809401,tcp,268,1458,117,0,1240,0,1663877520.125048000,20,0,·······AP···
142.250.68.138,Windows,1240,N/A,1,20,7347,10.169.161.162,1401501628,tcp,512,1706,128,0,443,0,1663877520.125143000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,7348,142.250.68.138,37809477,tcp,268,1458,117,0,1240,0,1663877520.126099000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7349,142.251.33.6,2437877887,tcp,276,1995,117,0,1235,0,1663877520.126099000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7350,142.251.33.6,2437877918,tcp,276,1995,117,0,1235,0,1663877520.126099000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7351,13.107.42.14,3907193454,tcp,16383,518,113,0,1241,0,1663877520.126099000,20,0,·······A····
142.251.33.6,Windows,1235,N/A,1,20,7352,10.169.161.162,2035863803,tcp,511,2202,128,0,443,0,1663877520.126163000,20,0,·······A····
142.251.33.6,Windows,1235,N/A,1,20,7353,10.169.161.162,2035863803,tcp,511,2202,128,0,443,0,1663877520.126884000,20,0,·······AP···
142.250.68.138,Windows,1240,N/A,1,20,7354,10.169.161.162,1401501628,tcp,512,1745,128,0,443,0,1663877520.127034000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7355,13.107.42.14,3907193454,tcp,16383,518,113,0,1241,0,1663877520.127505000,20,0,·······A····
104.95.68.245,Windows,1242,N/A,1,20,7356,10.169.161.162,3476657479,tcp,509,3934,128,0,443,0,1663877520.129437000,20,0,·······AP···
104.95.68.245,Windows,1242,N/A,1,20,7357,10.169.161.162,3476657559,tcp,509,3934,128,0,443,0,1663877520.129647000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7358,13.107.42.14,3907194914,tcp,16383,518,113,0,1241,0,1663877520.129799000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7359,13.107.42.14,3907196374,tcp,16383,518,113,0,1241,0,1663877520.129799000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7360,13.107.42.14,3907197834,tcp,16383,518,113,0,1241,0,1663877520.129799000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7361,216.239.38.178,588567511,tcp,279,2034,117,0,1234,0,1663877520.129799000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7362,13.107.246.57,492301884,tcp,16379,1389,114,0,1239,0,1663877520.129799000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7363,13.107.246.57,492303344,tcp,16379,1389,114,0,1239,0,1663877520.129799000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7364,13.107.246.57,492304804,tcp,16379,1389,114,0,1239,0,1663877520.129799000,20,0,·······AP···
13.107.42.14,Windows,1241,N/A,1,20,7365,10.169.161.162,2774882353,tcp,517,4519,128,0,443,0,1663877520.129871000,20,0,·······A····
13.107.246.57,Windows,1239,N/A,1,20,7366,10.169.161.162,2688153896,tcp,517,11199,128,0,443,0,1663877520.129910000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7367,13.107.246.57,492305792,tcp,16379,1389,114,0,1239,0,1663877520.131064000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7368,13.107.246.57,492307252,tcp,16379,1389,114,0,1239,0,1663877520.131064000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7369,13.107.246.57,492308712,tcp,16379,1389,114,0,1239,0,1663877520.131064000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7370,13.107.246.57,492310172,tcp,16379,1389,114,0,1239,0,1663877520.131064000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7371,13.107.246.57,492311632,tcp,16379,1389,114,0,1239,0,1663877520.131064000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7372,13.107.246.57,492313092,tcp,16379,1389,114,0,1239,0,1663877520.131064000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7373,13.107.246.57,492314022,tcp,16379,1389,114,0,1239,0,1663877520.131064000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7374,13.107.246.57,492315482,tcp,16379,1389,114,0,1239,0,1663877520.131064000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7375,142.251.33.6,2437877957,tcp,276,2034,117,0,1235,0,1663877520.131064000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7376,13.107.246.57,492316145,tcp,16379,1389,114,0,1239,0,1663877520.131064000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7377,13.107.246.57,492317605,tcp,16379,1389,114,0,1239,0,1663877520.131064000,20,0,·······A····
13.107.246.57,Windows,1239,N/A,1,20,7378,10.169.161.162,2688153896,tcp,517,24472,128,0,443,0,1663877520.131165000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7379,13.107.246.57,492319065,tcp,16379,1389,114,0,1239,0,1663877520.131549000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7380,13.107.246.57,492320223,tcp,16379,1389,114,0,1239,0,1663877520.131549000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7381,13.107.246.57,492321683,tcp,16379,1389,114,0,1239,0,1663877520.131549000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7382,13.107.246.57,492323143,tcp,16379,1389,114,0,1239,0,1663877520.131549000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7383,13.107.246.57,492324603,tcp,16379,1389,114,0,1239,0,1663877520.131549000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7384,13.107.246.57,492325848,tcp,16379,1389,114,0,1239,0,1663877520.131549000,20,0,·······AP···
13.107.246.57,Windows,1239,N/A,1,20,7385,10.169.161.162,2688153896,tcp,517,31293,128,0,443,0,1663877520.131608000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7386,104.95.68.245,2349708992,tcp,501,598,50,0,1242,0,1663877520.136258000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7387,104.95.68.245,2349708992,tcp,501,1161,50,0,1242,0,1663877520.136258000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7388,104.95.68.245,2349708992,tcp,501,1161,50,0,1242,0,1663877520.136258000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7389,104.95.68.245,2349709279,tcp,501,1161,50,0,1242,0,1663877520.136258000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7390,142.250.68.138,37809516,tcp,268,1497,117,0,1240,0,1663877520.136258000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7391,104.95.68.245,2349709566,tcp,501,1161,50,0,1242,0,1663877520.136258000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7392,216.239.38.178,588567511,tcp,279,2034,117,0,1234,0,1663877520.136258000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7393,216.239.38.178,588567722,tcp,279,2034,117,0,1234,0,1663877520.136258000,20,0,·······AP···
104.95.68.245,Windows,1242,N/A,1,20,7394,10.169.161.162,3476658122,tcp,513,5776,128,0,443,0,1663877520.136346000,20,0,·······A····
216.239.38.178,Windows,1234,N/A,1,20,7395,10.169.161.162,3672435483,tcp,512,22081,128,0,443,0,1663877520.136398000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,7396,216.239.38.178,588567755,tcp,279,2034,117,0,1234,0,1663877520.136461000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7397,216.239.38.178,588567786,tcp,279,2034,117,0,1234,0,1663877520.136461000,20,0,·······AP···
216.239.38.178,Windows,1234,N/A,1,20,7398,10.169.161.162,3672435483,tcp,511,22151,128,0,443,0,1663877520.136486000,20,0,·······A····
13.107.42.14,Windows,1241,N/A,1,20,7399,10.169.161.162,2774882353,tcp,517,4519,128,0,443,0,1663877520.139557000,20,0,·······AP···
216.239.38.178,Windows,1234,N/A,1,20,7400,10.169.161.162,3672435483,tcp,511,22151,128,0,443,0,1663877520.140226000,20,0,·······AP···
13.107.42.14,Windows,1241,N/A,1,20,7401,10.169.161.162,2774882511,tcp,517,4519,128,0,443,0,1663877520.140307000,20,0,·······AP···
13.107.42.14,Windows,1241,N/A,1,20,7402,10.169.161.162,2774882610,tcp,517,4519,128,0,443,0,1663877520.140643000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7403,216.239.38.178,588567825,tcp,279,2073,117,0,1234,0,1663877520.151265000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7404,216.239.38.178,588567894,tcp,279,2073,117,0,1234,0,1663877520.151265000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7405,13.107.42.14,3907197972,tcp,16382,676,113,0,1241,0,1663877520.151265000,20,0,·······A····
216.239.38.178,Windows,1234,N/A,1,20,7406,10.169.161.162,3672435522,tcp,511,22284,128,0,443,0,1663877520.151346000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,7407,13.107.42.14,3907197972,tcp,16382,676,113,0,1241,0,1663877520.153770000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7408,13.107.42.14,3907198314,tcp,16382,676,113,0,1241,0,1663877520.154482000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7409,13.107.42.14,3907198383,tcp,16385,2000,113,0,1241,0,1663877520.154482000,20,0,·······A····
13.107.42.14,Windows,1241,N/A,1,20,7410,10.169.161.162,2774883835,tcp,515,4930,128,0,443,0,1663877520.154536000,20,0,·······A····
13.107.42.14,Windows,1241,N/A,1,20,7411,10.169.161.162,2774883835,tcp,515,4930,128,0,443,0,1663877520.154836000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7412,13.107.42.14,3907198383,tcp,16384,2038,113,0,1241,0,1663877520.168048000,20,0,·······AP···
216.239.38.178,Windows,1234,N/A,1,20,7413,10.169.161.162,3672435522,tcp,511,22284,128,0,443,0,1663877520.179788000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7414,216.239.38.178,588567958,tcp,285,2437,117,0,1234,0,1663877520.194255000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,7415,216.239.38.178,588567958,tcp,285,2437,117,0,1234,0,1663877520.204235000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7416,216.239.38.178,588568027,tcp,285,2437,117,0,1234,0,1663877520.204396000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7417,216.239.38.178,588568058,tcp,285,2437,117,0,1234,0,1663877520.204396000,20,0,·······AP···
216.239.38.178,Windows,1234,N/A,1,20,7418,10.169.161.162,3672435886,tcp,510,22423,128,0,443,0,1663877520.204451000,20,0,·······A····
216.239.38.178,Windows,1234,N/A,1,20,7419,10.169.161.162,3672435886,tcp,510,22423,128,0,443,0,1663877520.204779000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7420,216.239.38.178,588568097,tcp,285,2476,117,0,1234,0,1663877520.217415000,20,0,·······A····
13.107.42.14,Windows,1241,N/A,1,20,7421,10.169.161.162,2774883873,tcp,515,4968,128,0,443,0,1663877520.218726000,20,0,·······A····
142.250.115.155,Windows,1219,N/A,1,20,7422,10.169.161.162,2359523787,tcp,512,1704,128,0,443,0,1663877520.232093000,20,0,·······AP···
216.239.38.178,Windows,1234,N/A,1,20,7423,10.169.161.162,3672435925,tcp,510,22423,128,0,443,0,1663877520.233002000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,7424,13.107.42.14,3907198421,tcp,16384,2038,113,0,1241,0,1663877520.236499000,20,0,·······AP···
10.100.70.24,Windows,N/A,N/A,0,N/A,7425,10.169.161.162,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877520.236910000,20,N/A,N/A
10.169.161.162,Windows,443,N/A,0,20,7426,142.250.115.155,1174713914,tcp,295,3039,118,0,1219,0,1663877520.239658000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,7427,216.239.38.178,588568097,tcp,290,2840,117,0,1234,0,1663877520.239658000,20,0,·······A····
10.169.161.162,Windows,N/A,N/A,0,N/A,7428,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877520.243263000,20,N/A,N/A
142.250.113.154,Windows,1243,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,7429,10.169.161.162,1866914026,tcp,64240,0,128,0,443,0,1663877520.244082000,20,0,··········S·
10.100.70.24,Windows,N/A,N/A,0,N/A,7430,10.169.161.162,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877520.249507000,20,N/A,N/A
10.100.70.24,Windows,N/A,N/A,0,N/A,7431,10.169.161.162,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877520.249884000,20,N/A,N/A
10.169.161.162,Windows,443,02:04:05:84:01:01:04:02:01:03:03:08,1,32,7432,142.250.113.154,3703022212,tcp,65535,1,117,0,1243,0,1663877520.249953000,20,0,·······A··S·
142.250.113.154,Windows,1243,N/A,1,20,7433,10.169.161.162,1866914027,tcp,512,1,128,0,443,0,1663877520.250014000,20,0,·······A····
142.250.113.154,Windows,1243,N/A,1,20,7434,10.169.161.162,1866914027,tcp,512,1,128,0,443,0,1663877520.250262000,20,0,·······AP···
10.169.161.162,Windows,N/A,N/A,0,N/A,7435,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877520.251936000,20,N/A,N/A
13.107.42.14,Windows,1241,N/A,1,20,7436,10.169.161.162,2774883873,tcp,517,6028,128,0,443,0,1663877520.252747000,20,0,·······AP···
10.100.70.24,Windows,N/A,N/A,0,N/A,7437,10.169.161.162,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877520.254441000,20,N/A,N/A
10.169.161.162,Windows,N/A,N/A,0,N/A,7438,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877520.263646000,20,N/A,N/A
10.169.161.162,Windows,443,N/A,0,20,7439,216.239.38.178,588568097,tcp,290,2840,117,0,1234,0,1663877520.263646000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7440,216.239.38.178,588568164,tcp,290,2840,117,0,1234,0,1663877520.263646000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,7441,216.239.38.178,588568195,tcp,290,2840,117,0,1234,0,1663877520.263646000,20,0,·······AP···
