DST_IP,PACKET_NO,SRC_PORT,TCP_URP,PACKET_SIZE,TCP_FLAGS,TCP_WINDOW_SIZE,DST_PORT,TCP_ACK,PROTOCOL,KNOWN_HOST_DEVICE,DF_FLAG,TLS_EXTENSION_SIG_ALGS,TCP_HDR_LEN,MF_FLAG,TIMESTAMP,SUB_PROTOCOL,IP_FRAG_OFF,SRC_IP,TLS_CIPHER_SUITES,TCP_SEQ,TLS_VERSION,TTL,TCP_OPTIONS
162.159.135.232,130,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.021147000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
162.159.135.232,131,56517,0,20,··········S·,65535,443,0,tcp,MacOS,1,N/A,44,0,1666897696.024890000,N/A,0,192.168.86.21,N/A,1732245564,N/A,64,02:04:05:b4:01:03:03:06:01:01:08:0a:95:0e:f6:cc:00:00:00:00:04:02:00:00
192.168.86.21,132,443,0,20,·······A··S·,64240,56517,1,tcp,MacOS,1,N/A,32,0,1666897696.033653000,N/A,0,162.159.135.232,N/A,1053450449,N/A,57,02:04:05:78:01:01:04:02:01:03:03:0d
162.159.135.232,133,56517,0,20,·······A····,4096,443,1,tcp,MacOS,1,N/A,20,0,1666897696.033734000,N/A,0,192.168.86.21,N/A,1732245565,N/A,64,N/A
162.159.135.232,134,56517,0,20,·······AP···,4096,443,1,tcp,MacOS,1,0x0403,20,0,1666897696.034062000,tls,0,192.168.86.21,0x2a2a,1732245565,0x0301,64,N/A
162.159.135.232,135,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.036406000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
162.159.135.232,136,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.036569000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
162.159.135.232,137,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.036926000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,138,443,0,20,·······A····,8,56517,518,tcp,MacOS,1,N/A,20,0,1666897696.043257000,N/A,0,162.159.135.232,N/A,1053450450,N/A,57,N/A
192.168.86.21,139,443,0,20,·······AP···,8,56517,518,tcp,MacOS,1,N/A,20,0,1666897696.044424000,N/A,0,162.159.135.232,N/A,1053451910,N/A,57,N/A
192.168.86.21,140,443,0,20,·······A····,8,56517,518,tcp,MacOS,1,N/A,20,0,1666897696.044424000,N/A,0,162.159.135.232,N/A,1053450450,N/A,57,N/A
162.159.135.232,141,56517,0,20,·······A····,4096,443,1,tcp,MacOS,1,N/A,32,0,1666897696.044476000,N/A,0,192.168.86.21,N/A,1732246082,N/A,64,01:01:05:0a:3e:ca:66:86:3e:ca:69:28
162.159.135.232,142,56517,0,20,·······A····,4062,443,2135,tcp,MacOS,1,N/A,20,0,1666897696.044520000,N/A,0,192.168.86.21,N/A,1732246082,N/A,64,N/A
162.159.135.232,143,56517,0,20,·······AP···,4096,443,2135,tcp,MacOS,1,N/A,20,0,1666897696.050035000,N/A,0,192.168.86.21,N/A,1732246082,N/A,64,N/A
192.168.86.21,144,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,1,N/A,N/A,0,1666897696.053171000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,145,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,1,N/A,N/A,0,1666897696.053172000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,146,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,1,N/A,N/A,0,1666897696.053172000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,147,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,1,N/A,N/A,0,1666897696.053172000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
162.159.135.232,148,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.053512000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
162.159.135.232,149,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.053595000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,150,443,0,20,·······A····,8,56517,582,tcp,MacOS,1,N/A,20,0,1666897696.057123000,N/A,0,162.159.135.232,N/A,1053452584,N/A,57,N/A
192.168.86.21,151,443,0,20,·······AP···,8,56517,582,tcp,MacOS,1,N/A,20,0,1666897696.057123000,N/A,0,162.159.135.232,N/A,1053452584,N/A,57,N/A
162.159.135.232,152,56517,0,20,·······A····,4087,443,2663,tcp,MacOS,1,N/A,20,0,1666897696.057181000,N/A,0,192.168.86.21,N/A,1732246146,N/A,64,N/A
192.168.86.21,153,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,1,N/A,N/A,0,1666897696.062509000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
162.159.135.232,154,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.088751000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,155,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,1,N/A,N/A,0,1666897696.103294000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
162.159.135.232,156,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.129122000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
162.159.135.232,157,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.211912000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,158,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,1,N/A,N/A,0,1666897696.222325000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,159,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.246262000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,160,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.246263000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,161,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.246263000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,162,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.246264000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,163,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.246264000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,164,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.246264000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,165,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.246265000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,166,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,1,N/A,N/A,0,1666897696.246265000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
162.159.135.232,167,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.246554000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
162.159.135.232,168,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.246664000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
162.159.135.232,169,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.246681000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
162.159.135.232,170,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.246725000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.1,171,57364,N/A,20,N/A,N/A,53,N/A,udp,MacOS,0,N/A,N/A,0,1666897696.450322000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,172,53,N/A,20,N/A,N/A,57364,N/A,udp,MacOS,1,N/A,N/A,0,1666897696.477035000,N/A,0,192.168.86.1,N/A,N/A,N/A,64,N/A
162.159.133.234,173,56518,0,20,··········S·,65535,443,0,tcp,MacOS,1,N/A,44,0,1666897696.483807000,N/A,0,192.168.86.21,N/A,2146447160,N/A,64,02:04:05:b4:01:03:03:06:01:01:08:0a:14:bc:31:4f:00:00:00:00:04:02:00:00
192.168.86.21,174,443,0,20,·······A··S·,64240,56518,1,tcp,MacOS,1,N/A,32,0,1666897696.491036000,N/A,0,162.159.133.234,N/A,1680900083,N/A,57,02:04:05:78:01:01:04:02:01:03:03:0d
162.159.133.234,175,56518,0,20,·······A····,4096,443,1,tcp,MacOS,1,N/A,20,0,1666897696.491134000,N/A,0,192.168.86.21,N/A,2146447161,N/A,64,N/A
162.159.133.234,176,56518,0,20,·······AP···,4096,443,1,tcp,MacOS,1,0x0403,20,0,1666897696.491438000,tls,0,192.168.86.21,0x3a3a,2146447161,0x0301,64,N/A
192.168.86.21,177,443,0,20,·······A····,8,56518,518,tcp,MacOS,1,N/A,20,0,1666897696.498649000,N/A,0,162.159.133.234,N/A,1680900084,N/A,57,N/A
192.168.86.21,178,443,0,20,·······AP···,8,56518,518,tcp,MacOS,1,N/A,20,0,1666897696.502258000,N/A,0,162.159.133.234,N/A,1680901544,N/A,57,N/A
192.168.86.21,179,443,0,20,·······A····,8,56518,518,tcp,MacOS,1,N/A,20,0,1666897696.502259000,N/A,0,162.159.133.234,N/A,1680900084,N/A,57,N/A
162.159.133.234,180,56518,0,20,·······A····,4096,443,1,tcp,MacOS,1,N/A,32,0,1666897696.502345000,N/A,0,192.168.86.21,N/A,2146447678,N/A,64,01:01:05:0a:64:30:85:a8:64:30:88:2e
162.159.133.234,181,56518,0,20,·······A····,4063,443,2107,tcp,MacOS,1,N/A,20,0,1666897696.502412000,N/A,0,192.168.86.21,N/A,2146447678,N/A,64,N/A
162.159.133.234,182,56518,0,20,·······AP···,4096,443,2107,tcp,MacOS,1,N/A,20,0,1666897696.511156000,N/A,0,192.168.86.21,N/A,2146447678,N/A,64,N/A
192.168.86.21,183,443,0,20,·······A····,8,56518,582,tcp,MacOS,1,N/A,20,0,1666897696.517455000,N/A,0,162.159.133.234,N/A,1680902190,N/A,57,N/A
162.159.133.234,184,56518,0,20,·······AP···,4096,443,2107,tcp,MacOS,1,N/A,20,0,1666897696.531899000,N/A,0,192.168.86.21,N/A,2146447742,N/A,64,N/A
192.168.86.21,185,443,0,20,·······A····,8,56518,1168,tcp,MacOS,1,N/A,20,0,1666897696.538062000,N/A,0,162.159.133.234,N/A,1680902190,N/A,57,N/A
192.168.86.21,186,443,0,20,·······AP···,8,56518,1168,tcp,MacOS,1,N/A,20,0,1666897696.590798000,N/A,0,162.159.133.234,N/A,1680902190,N/A,57,N/A
192.168.86.21,187,443,0,20,·······AP···,8,56518,1168,tcp,MacOS,1,N/A,20,0,1666897696.590799000,N/A,0,162.159.133.234,N/A,1680902978,N/A,57,N/A
162.159.133.234,188,56518,0,20,·······A····,4081,443,3050,tcp,MacOS,1,N/A,20,0,1666897696.590880000,N/A,0,192.168.86.21,N/A,2146448328,N/A,64,N/A
192.168.86.21,189,443,0,20,·······AP···,133,56506,2,tcp,MacOS,0,N/A,32,0,1666897696.859907000,N/A,0,108.138.156.125,N/A,3425349524,N/A,248,01:01:08:0a:ed:9e:a4:c4:f4:03:39:97
192.168.86.21,190,443,0,20,·······A···F,133,56506,2,tcp,MacOS,0,N/A,32,0,1666897696.859907000,N/A,0,108.138.156.125,N/A,3425349563,N/A,248,01:01:08:0a:ed:9e:a4:c4:f4:03:39:97
108.138.156.125,191,56506,0,20,·······A····,2047,443,40,tcp,MacOS,1,N/A,32,0,1666897696.859969000,N/A,0,192.168.86.21,N/A,3929612547,N/A,64,01:01:08:0a:f4:06:e3:24:ed:9e:a4:c4
108.138.156.125,192,56506,0,20,·······A····,2047,443,41,tcp,MacOS,1,N/A,32,0,1666897696.860068000,N/A,0,192.168.86.21,N/A,3929612547,N/A,64,01:01:08:0a:f4:06:e3:24:ed:9e:a4:c4
108.138.156.125,193,56506,0,20,·······A···F,2048,443,41,tcp,MacOS,1,N/A,32,0,1666897696.860135000,N/A,0,192.168.86.21,N/A,3929612547,N/A,64,01:01:08:0a:f4:06:e3:24:ed:9e:a4:c4
192.168.86.21,194,443,0,20,·······A····,133,56506,3,tcp,MacOS,0,N/A,32,0,1666897696.868721000,N/A,0,108.138.156.125,N/A,3425349564,N/A,248,01:01:08:0a:ed:9e:a4:de:f4:06:e3:24
192.168.86.21,195,443,0,20,·······AP···,504,60730,1,tcp,MacOS,1,N/A,32,0,1666897698.866874000,N/A,0,173.223.108.190,N/A,542959140,N/A,55,01:01:08:0a:e2:da:ba:eb:a7:ab:26:6a
192.168.86.21,196,443,0,20,·······A···F,504,60730,1,tcp,MacOS,1,N/A,32,0,1666897698.866874000,N/A,0,173.223.108.190,N/A,542959164,N/A,55,01:01:08:0a:e2:da:ba:eb:a7:ab:26:6a
192.168.86.21,197,443,0,20,·······A···F,504,60730,1,tcp,MacOS,1,N/A,32,0,1666897698.866875000,N/A,0,173.223.108.190,N/A,542959164,N/A,55,01:01:08:0a:e2:da:ba:fe:a7:ab:26:6a
173.223.108.190,198,60730,0,20,·······A····,4604,443,26,tcp,MacOS,1,N/A,32,0,1666897698.867157000,N/A,0,192.168.86.21,N/A,709311878,N/A,64,01:01:08:0a:a7:ac:fb:91:e2:da:ba:eb
173.223.108.190,199,60730,0,20,·······A····,4604,443,26,tcp,MacOS,1,N/A,32,0,1666897698.867161000,N/A,0,192.168.86.21,N/A,709311878,N/A,64,01:01:08:0a:a7:ac:fb:91:e2:da:ba:eb
173.223.108.190,200,60730,0,20,·······AP···,4604,443,26,tcp,MacOS,1,N/A,32,0,1666897698.867470000,N/A,0,192.168.86.21,N/A,709311878,N/A,64,01:01:08:0a:a7:ac:fb:91:e2:da:ba:eb
173.223.108.190,201,60730,0,20,·······A···F,4604,443,26,tcp,MacOS,1,N/A,32,0,1666897698.867685000,N/A,0,192.168.86.21,N/A,709311902,N/A,64,01:01:08:0a:a7:ac:fb:91:e2:da:ba:eb
192.168.86.21,202,443,0,20,·········R··,0,60730,0,tcp,MacOS,1,N/A,20,0,1666897698.873787000,N/A,0,173.223.108.190,N/A,542959165,N/A,55,N/A
192.168.86.21,203,443,0,20,·········R··,0,60730,0,tcp,MacOS,1,N/A,20,0,1666897698.873787000,N/A,0,173.223.108.190,N/A,542959165,N/A,55,N/A
162.159.128.233,204,60732,0,20,·······AP···,4096,443,3951,tcp,MacOS,1,N/A,20,0,1666897699.070627000,N/A,0,192.168.86.21,N/A,3996067476,N/A,64,N/A
192.168.86.21,205,443,N/A,20,N/A,N/A,65355,N/A,udp,MacOS,1,N/A,N/A,0,1666897699.084437000,N/A,0,17.248.131.29,N/A,N/A,N/A,46,N/A
192.168.86.21,206,443,N/A,20,N/A,N/A,65355,N/A,udp,MacOS,1,N/A,N/A,0,1666897699.084438000,N/A,0,17.248.131.29,N/A,N/A,N/A,46,N/A
192.168.86.21,207,443,N/A,20,N/A,N/A,65355,N/A,udp,MacOS,1,N/A,N/A,0,1666897699.084438000,N/A,0,17.248.131.29,N/A,N/A,N/A,46,N/A
17.248.131.29,208,65355,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897699.084615000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
17.248.131.29,209,65355,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897699.084911000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
17.248.131.29,210,65355,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897699.085028000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,211,443,0,20,·······A····,8,60732,1540,tcp,MacOS,1,N/A,20,0,1666897699.091617000,N/A,0,162.159.128.233,N/A,2111136762,N/A,57,N/A
192.168.86.21,212,443,N/A,20,N/A,N/A,65355,N/A,udp,MacOS,1,N/A,N/A,0,1666897699.092848000,N/A,0,17.248.131.29,N/A,N/A,N/A,46,N/A
17.248.131.29,213,65355,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897699.205194000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,214,443,0,20,·······AP···,8,60732,1540,tcp,MacOS,1,N/A,20,0,1666897699.268101000,N/A,0,162.159.128.233,N/A,2111136762,N/A,57,N/A
162.159.128.233,215,60732,0,20,·······A····,4089,443,4389,tcp,MacOS,1,N/A,20,0,1666897699.268325000,N/A,0,192.168.86.21,N/A,3996067986,N/A,64,N/A
192.168.86.21,216,443,N/A,20,N/A,N/A,65355,N/A,udp,MacOS,1,N/A,N/A,0,1666897699.279258000,N/A,0,17.248.131.29,N/A,N/A,N/A,53,N/A
162.159.133.234,217,56518,0,20,·······AP···,4096,443,3050,tcp,MacOS,1,N/A,20,0,1666897699.464824000,N/A,0,192.168.86.21,N/A,2146448328,N/A,64,N/A
192.168.86.21,218,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.471149000,N/A,0,162.159.133.234,N/A,1680903133,N/A,57,N/A
162.159.135.232,219,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897699.485882000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,220,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,1,N/A,N/A,0,1666897699.496023000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
192.168.86.21,221,443,N/A,20,N/A,N/A,52886,N/A,udp,MacOS,1,N/A,N/A,0,1666897699.521116000,N/A,0,162.159.135.232,N/A,N/A,N/A,57,N/A
162.159.135.232,222,52886,N/A,20,N/A,N/A,443,N/A,udp,MacOS,0,N/A,N/A,0,1666897699.547375000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,223,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.738535000,N/A,0,162.159.133.234,N/A,1680903133,N/A,57,N/A
192.168.86.21,224,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.738535000,N/A,0,162.159.133.234,N/A,1680904593,N/A,57,N/A
162.159.133.234,225,56518,0,20,·······A····,4050,443,5970,tcp,MacOS,1,N/A,20,0,1666897699.738600000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
162.159.133.234,226,56518,0,20,·······A····,4096,443,5970,tcp,MacOS,1,N/A,20,0,1666897699.738681000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
192.168.86.21,227,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.739912000,N/A,0,162.159.133.234,N/A,1680906053,N/A,57,N/A
192.168.86.21,228,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.739913000,N/A,0,162.159.133.234,N/A,1680907513,N/A,57,N/A
192.168.86.21,229,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.739913000,N/A,0,162.159.133.234,N/A,1680908973,N/A,57,N/A
192.168.86.21,230,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.739914000,N/A,0,162.159.133.234,N/A,1680910433,N/A,57,N/A
192.168.86.21,231,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.739914000,N/A,0,162.159.133.234,N/A,1680911893,N/A,57,N/A
192.168.86.21,232,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.739915000,N/A,0,162.159.133.234,N/A,1680913353,N/A,57,N/A
192.168.86.21,233,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.739916000,N/A,0,162.159.133.234,N/A,1680914813,N/A,57,N/A
192.168.86.21,234,443,0,20,·······AP···,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.739916000,N/A,0,162.159.133.234,N/A,1680916273,N/A,57,N/A
162.159.133.234,235,56518,0,20,·······A····,3921,443,17152,tcp,MacOS,1,N/A,20,0,1666897699.739960000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
162.159.133.234,236,56518,0,20,·······A····,4096,443,17152,tcp,MacOS,1,N/A,20,0,1666897699.740036000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
192.168.86.21,237,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.745019000,N/A,0,162.159.133.234,N/A,1680917235,N/A,57,N/A
192.168.86.21,238,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.745020000,N/A,0,162.159.133.234,N/A,1680918695,N/A,57,N/A
192.168.86.21,239,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.745021000,N/A,0,162.159.133.234,N/A,1680920155,N/A,57,N/A
192.168.86.21,240,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.745021000,N/A,0,162.159.133.234,N/A,1680921615,N/A,57,N/A
192.168.86.21,241,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.745022000,N/A,0,162.159.133.234,N/A,1680923075,N/A,57,N/A
192.168.86.21,242,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.745022000,N/A,0,162.159.133.234,N/A,1680924535,N/A,57,N/A
192.168.86.21,243,443,0,20,·······AP···,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.745023000,N/A,0,162.159.133.234,N/A,1680925995,N/A,57,N/A
162.159.133.234,244,56518,0,20,·······A····,4050,443,20072,tcp,MacOS,1,N/A,20,0,1666897699.745074000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
162.159.133.234,245,56518,0,20,·······A····,3941,443,27030,tcp,MacOS,1,N/A,20,0,1666897699.745113000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
162.159.133.234,246,56518,0,20,·······A····,4096,443,27030,tcp,MacOS,1,N/A,20,0,1666897699.745153000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
192.168.86.21,247,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766067000,N/A,0,162.159.133.234,N/A,1680927113,N/A,57,N/A
192.168.86.21,248,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766067000,N/A,0,162.159.133.234,N/A,1680928573,N/A,57,N/A
192.168.86.21,249,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766069000,N/A,0,162.159.133.234,N/A,1680930033,N/A,57,N/A
192.168.86.21,250,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766069000,N/A,0,162.159.133.234,N/A,1680931493,N/A,57,N/A
192.168.86.21,251,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766070000,N/A,0,162.159.133.234,N/A,1680932953,N/A,57,N/A
192.168.86.21,252,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766070000,N/A,0,162.159.133.234,N/A,1680934413,N/A,57,N/A
192.168.86.21,253,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766071000,N/A,0,162.159.133.234,N/A,1680935873,N/A,57,N/A
192.168.86.21,254,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766071000,N/A,0,162.159.133.234,N/A,1680937333,N/A,57,N/A
192.168.86.21,255,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766072000,N/A,0,162.159.133.234,N/A,1680938793,N/A,57,N/A
192.168.86.21,256,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766072000,N/A,0,162.159.133.234,N/A,1680940253,N/A,57,N/A
192.168.86.21,257,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766073000,N/A,0,162.159.133.234,N/A,1680941713,N/A,57,N/A
192.168.86.21,258,443,0,20,·······AP···,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766074000,N/A,0,162.159.133.234,N/A,1680943173,N/A,57,N/A
192.168.86.21,259,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766074000,N/A,0,162.159.133.234,N/A,1680943519,N/A,57,N/A
192.168.86.21,260,443,0,20,·······AP···,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.766075000,N/A,0,162.159.133.234,N/A,1680944979,N/A,57,N/A
162.159.133.234,261,56518,0,20,·······A····,3845,443,43090,tcp,MacOS,1,N/A,20,0,1666897699.766128000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
162.159.133.234,262,56518,0,20,·······A····,3809,443,45378,tcp,MacOS,1,N/A,20,0,1666897699.766160000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
162.159.133.234,263,56518,0,20,·······A····,4096,443,45378,tcp,MacOS,1,N/A,20,0,1666897699.766250000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
192.168.86.21,264,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.771698000,N/A,0,162.159.133.234,N/A,1680945461,N/A,57,N/A
192.168.86.21,265,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.771699000,N/A,0,162.159.133.234,N/A,1680946921,N/A,57,N/A
192.168.86.21,266,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.771699000,N/A,0,162.159.133.234,N/A,1680948381,N/A,57,N/A
192.168.86.21,267,443,0,20,·······AP···,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.771700000,N/A,0,162.159.133.234,N/A,1680949841,N/A,57,N/A
162.159.133.234,268,56518,0,20,·······A····,4007,443,51032,tcp,MacOS,1,N/A,20,0,1666897699.771762000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
162.159.133.234,269,56518,0,20,·······A····,4096,443,51032,tcp,MacOS,1,N/A,20,0,1666897699.771845000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
192.168.86.21,270,443,0,20,·······A····,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.776033000,N/A,0,162.159.133.234,N/A,1680951115,N/A,57,N/A
192.168.86.21,271,443,0,20,·······AP···,8,56518,1894,tcp,MacOS,1,N/A,20,0,1666897699.776034000,N/A,0,162.159.133.234,N/A,1680952575,N/A,57,N/A
162.159.133.234,272,56518,0,20,·······A····,4051,443,53870,tcp,MacOS,1,N/A,20,0,1666897699.776078000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
162.159.133.234,273,56518,0,20,·······A····,4096,443,53870,tcp,MacOS,1,N/A,20,0,1666897699.776147000,N/A,0,192.168.86.21,N/A,2146449054,N/A,64,N/A
