PACKET_NO,KNOWN_HOST_DEVICE,DST_IP,SRC_IP,PACKET_SIZE,TIMESTAMP,TTL,DF_FLAG,MF_FLAG,IP_FRAG_OFF,PROTOCOL,SRC_PORT,DST_PORT,SUB_PROTOCOL 
2347,windows,10.169.169.21,151.101.67.5,20,1663877126.501999000,52,1,0,0,udp,443,53389,quic
2348,windows,10.169.169.21,151.101.67.5,20,1663877126.501999000,52,1,0,0,udp,443,53389,quic
2349,windows,10.169.169.21,151.101.67.5,20,1663877126.501999000,52,1,0,0,udp,443,53389,quic
2350,windows,10.169.169.21,151.101.67.5,20,1663877126.501999000,52,1,0,0,udp,443,53389,quic
2351,windows,10.169.169.21,151.101.67.5,20,1663877126.501999000,52,1,0,0,udp,443,53389,quic
2352,windows,10.169.169.21,151.101.67.5,20,1663877126.501999000,52,1,0,0,udp,443,53389,quic
2353,windows,10.169.169.21,151.101.67.5,20,1663877126.501999000,52,1,0,0,udp,443,53389,quic
2354,windows,10.169.169.21,151.101.67.5,20,1663877126.501999000,52,1,0,0,udp,443,53389,quic
2355,windows,10.169.169.21,151.101.67.5,20,1663877126.501999000,52,1,0,0,udp,443,53389,quic
2356,windows,151.101.67.5,10.169.169.21,20,1663877126.502895000,128,1,0,0,udp,53389,443,quic
2357,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2358,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2359,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2360,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2361,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2362,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2363,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2364,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2365,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2366,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2367,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2368,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2369,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2370,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2371,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2372,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2373,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2374,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2375,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2376,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2377,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2378,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2379,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2380,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2381,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2382,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2383,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2384,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2385,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2386,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2387,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2388,windows,10.169.169.21,151.101.67.5,20,1663877126.503406000,52,1,0,0,udp,443,53389,quic
2389,windows,151.101.67.5,10.169.169.21,20,1663877126.504470000,128,1,0,0,udp,53389,443,quic
2390,windows,10.169.169.21,151.101.67.5,20,1663877126.504655000,52,1,0,0,udp,443,53389,quic
2391,windows,10.169.169.21,151.101.67.5,20,1663877126.504655000,52,1,0,0,udp,443,53389,quic
2392,windows,10.169.169.21,151.101.67.5,20,1663877126.504655000,52,1,0,0,udp,443,53389,quic
2393,windows,10.169.169.21,151.101.67.5,20,1663877126.504655000,52,1,0,0,udp,443,53389,quic
2394,windows,10.169.169.21,151.101.67.5,20,1663877126.504655000,52,1,0,0,udp,443,53389,quic
2395,windows,10.169.169.21,151.101.67.5,20,1663877126.504655000,52,1,0,0,udp,443,53389,quic
2396,windows,10.169.169.21,151.101.67.5,20,1663877126.504655000,52,1,0,0,udp,443,53389,quic
2397,windows,10.169.169.21,151.101.67.5,20,1663877126.504655000,52,1,0,0,udp,443,53389,quic
2398,windows,10.169.169.21,151.101.67.5,20,1663877126.504655000,52,1,0,0,udp,443,53389,quic
2399,windows,10.169.169.21,151.101.67.5,20,1663877126.504655000,52,1,0,0,udp,443,53389,quic
2400,windows,151.101.67.5,10.169.169.21,20,1663877126.505065000,128,1,0,0,udp,53389,443,quic
2401,windows,151.101.67.5,10.169.169.21,20,1663877126.505607000,128,1,0,0,udp,53389,443,quic
2402,windows,151.101.67.5,10.169.169.21,20,1663877126.507644000,128,1,0,0,udp,53389,443,quic
2403,windows,151.101.67.5,10.169.169.21,20,1663877126.508137000,128,1,0,0,udp,53389,443,quic
2404,windows,151.101.67.5,10.169.169.21,20,1663877126.508427000,128,1,0,0,udp,53389,443,quic
2405,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2406,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2407,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2408,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2409,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2410,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2411,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2412,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2413,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2414,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2415,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2416,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2417,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2418,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2419,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2420,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2421,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2422,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2423,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2424,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2425,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2426,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2427,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2428,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2429,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2430,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2431,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2432,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2433,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2434,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2435,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2436,windows,10.169.169.21,151.101.67.5,20,1663877126.509384000,52,1,0,0,udp,443,53389,quic
2437,windows,151.101.67.5,10.169.169.21,20,1663877126.509877000,128,1,0,0,udp,53389,443,quic
2438,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2439,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2440,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2441,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2442,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2443,windows,10.169.169.21,66.225.223.127,20,1663877126.510602000,45,1,0,0,tcp,443,51293,tls
2444,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2445,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2446,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2447,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2448,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2449,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2450,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2451,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2452,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2453,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2454,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2455,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2456,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2457,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2458,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2459,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2460,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2461,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2462,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2463,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2464,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2465,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2466,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2467,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2468,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2469,windows,10.169.169.21,151.101.67.5,20,1663877126.510602000,52,1,0,0,udp,443,53389,quic
2470,windows,151.101.67.5,10.169.169.21,20,1663877126.510945000,128,1,0,0,udp,53389,443,quic
2471,windows,151.101.67.5,10.169.169.21,20,1663877126.511567000,128,1,0,0,udp,53389,443,quic
2472,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2473,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2474,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2475,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2476,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2477,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2478,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2479,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2480,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2481,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2482,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2483,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2484,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2485,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2486,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2487,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2488,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2489,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2490,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2491,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2492,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2493,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2494,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2495,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2496,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2497,windows,10.169.169.21,151.101.67.5,20,1663877126.511950000,52,1,0,0,udp,443,53389,quic
2498,windows,10.169.169.21,151.101.67.5,20,1663877126.513451000,52,1,0,0,udp,443,53389,quic
2499,windows,10.169.169.21,151.101.67.5,20,1663877126.513451000,52,1,0,0,udp,443,53389,quic
2500,windows,10.169.169.21,151.101.67.5,20,1663877126.513451000,52,1,0,0,udp,443,53389,quic
2501,windows,10.169.169.21,151.101.67.5,20,1663877126.513451000,52,1,0,0,udp,443,53389,quic
2502,windows,10.169.169.21,151.101.67.5,20,1663877126.513827000,52,1,0,0,udp,443,53389,quic
2503,windows,10.169.169.21,151.101.67.5,20,1663877126.513827000,52,1,0,0,udp,443,53389,quic
2504,windows,10.169.169.21,151.101.67.5,20,1663877126.513827000,52,1,0,0,udp,443,53389,quic
2505,windows,10.169.169.21,151.101.67.5,20,1663877126.513827000,52,1,0,0,udp,443,53389,quic
2506,windows,10.169.169.21,151.101.67.5,20,1663877126.513827000,52,1,0,0,udp,443,53389,quic
2507,windows,10.169.169.21,151.101.67.5,20,1663877126.513827000,52,1,0,0,udp,443,53389,quic
2508,windows,151.101.67.5,10.169.169.21,20,1663877126.513942000,128,1,0,0,udp,53389,443,quic
2509,windows,10.169.169.21,151.101.67.5,20,1663877126.514036000,52,1,0,0,udp,443,53389,quic
2510,windows,10.169.169.21,151.101.67.5,20,1663877126.514036000,52,1,0,0,udp,443,53389,quic
2511,windows,151.101.67.5,10.169.169.21,20,1663877126.514744000,128,1,0,0,udp,53389,443,quic
2512,windows,151.101.67.5,10.169.169.21,20,1663877126.515374000,128,1,0,0,udp,53389,443,quic
2513,windows,151.101.67.5,10.169.169.21,20,1663877126.517437000,128,1,0,0,udp,53389,443,quic
2514,windows,151.101.67.5,10.169.169.21,20,1663877126.518054000,128,1,0,0,udp,53389,443,quic
2515,windows,151.101.67.5,10.169.169.21,20,1663877126.518917000,128,1,0,0,udp,53389,443,quic
2516,windows,66.225.223.127,10.169.169.21,20,1663877126.519500000,128,1,0,0,tcp,51293,443,tls
2517,windows,151.101.67.5,10.169.169.21,20,1663877126.520730000,128,1,0,0,udp,53389,443,quic
2518,windows,151.101.67.5,10.169.169.21,20,1663877126.521279000,128,1,0,0,udp,53389,443,quic
2519,windows,151.101.67.5,10.169.169.21,20,1663877126.521847000,128,1,0,0,udp,53389,443,quic
2520,windows,151.101.67.5,10.169.169.21,20,1663877126.523030000,128,1,0,0,udp,53389,443,quic
2521,windows,151.101.67.5,10.169.169.21,20,1663877126.523633000,128,1,0,0,udp,53389,443,quic
2522,windows,151.101.67.5,10.169.169.21,20,1663877126.530625000,128,1,0,0,udp,53389,443,quic
2523,windows,10.169.169.21,151.101.67.5,20,1663877126.579348000,52,1,0,0,udp,443,53389,quic
2524,windows,10.169.169.21,66.225.223.127,20,1663877126.579988000,45,1,0,0,tcp,443,51293,tls
2525,windows,66.225.223.127,10.169.169.21,20,1663877126.620915000,128,1,0,0,tcp,51293,443,
2526,windows,151.101.67.5,10.169.169.21,20,1663877126.653090000,128,1,0,0,udp,53389,443,quic
2527,windows,151.101.67.5,10.169.169.21,20,1663877126.655554000,128,1,0,0,udp,53389,443,quic
2528,windows,10.169.169.21,151.101.67.5,20,1663877126.656225000,52,1,0,0,udp,443,53389,quic
2529,windows,10.169.169.21,151.101.67.5,20,1663877126.657169000,52,1,0,0,udp,443,53389,quic
2530,windows,10.169.169.21,151.101.67.5,20,1663877126.657169000,52,1,0,0,udp,443,53389,quic
2531,windows,10.169.169.21,151.101.67.5,20,1663877126.657169000,52,1,0,0,udp,443,53389,quic
2532,windows,10.169.169.21,151.101.67.5,20,1663877126.657169000,52,1,0,0,udp,443,53389,quic
2533,windows,10.169.169.21,151.101.67.5,20,1663877126.657884000,52,1,0,0,udp,443,53389,quic
2534,windows,10.169.169.21,151.101.67.5,20,1663877126.657884000,52,1,0,0,udp,443,53389,quic
2535,windows,10.169.169.21,151.101.67.5,20,1663877126.658287000,52,1,0,0,udp,443,53389,quic
2536,windows,10.169.169.21,151.101.67.5,20,1663877126.658644000,52,1,0,0,udp,443,53389,quic
2537,windows,151.101.67.5,10.169.169.21,20,1663877126.658885000,128,1,0,0,udp,53389,443,quic
2538,windows,10.169.169.21,151.101.67.5,20,1663877126.659032000,52,1,0,0,udp,443,53389,quic
2539,windows,151.101.67.5,10.169.169.21,20,1663877126.661243000,128,1,0,0,udp,53389,443,quic
2540,windows,151.101.67.5,10.169.169.21,20,1663877126.683309000,128,1,0,0,udp,53389,443,quic
2541,windows,10.169.169.21,151.101.67.5,20,1663877126.686427000,52,1,0,0,udp,443,53389,quic
2542,windows,10.169.169.21,151.101.67.5,20,1663877126.686865000,52,1,0,0,udp,443,53389,quic
2543,windows,10.169.169.21,151.101.67.5,20,1663877126.686865000,52,1,0,0,udp,443,53389,quic
2544,windows,10.169.169.21,151.101.67.5,20,1663877126.687202000,52,1,0,0,udp,443,53389,quic
2545,windows,151.101.67.5,10.169.169.21,20,1663877126.688041000,128,1,0,0,udp,53389,443,quic
2546,windows,10.169.169.21,151.101.67.5,20,1663877126.711094000,52,1,0,0,udp,443,53389,quic
2547,windows,23.206.231.248,10.169.169.21,20,1663877126.812775000,128,1,0,0,tcp,51291,443,tls
2548,windows,151.101.67.5,10.169.169.21,20,1663877126.847518000,128,1,0,0,udp,53389,443,quic
2549,windows,151.101.67.5,10.169.169.21,20,1663877126.849394000,128,1,0,0,udp,53389,443,quic
2550,windows,10.169.169.21,23.206.231.248,20,1663877126.851901000,52,1,0,0,tcp,443,51291,
2551,windows,10.169.169.21,23.206.231.248,20,1663877126.851901000,52,1,0,0,tcp,443,51291,tls
2552,windows,10.169.169.21,23.206.231.248,20,1663877126.851901000,52,1,0,0,tcp,443,51291,tls
2553,windows,23.206.231.248,10.169.169.21,20,1663877126.852145000,128,1,0,0,tcp,51291,443,
2554,windows,10.169.169.21,23.206.231.248,20,1663877126.857240000,52,1,0,0,tcp,443,51291,tls
2555,windows,10.169.169.21,23.206.231.248,20,1663877126.857240000,52,1,0,0,tcp,443,51291,tls
2556,windows,10.169.169.21,23.206.231.248,20,1663877126.857240000,52,1,0,0,tcp,443,51291,tls
2557,windows,10.169.169.21,23.206.231.248,20,1663877126.857240000,52,1,0,0,tcp,443,51291,tls
2558,windows,10.169.169.21,23.206.231.248,20,1663877126.857240000,52,1,0,0,tcp,443,51291,tls
2559,windows,10.169.169.21,23.206.231.248,20,1663877126.857240000,52,1,0,0,tcp,443,51291,tls
