TLS_EXTENSION_SIG_ALGS,TLS_CIPHER_SUITES,IP_FRAG_OFF,TCP_OPTIONS,TCP_ACK,TIMESTAMP,TTL,DF_FLAG,TCP_SEQ,MF_FLAG,PROTOCOL,SUB_PROTOCOL,TCP_WINDOW_SIZE,PACKET_NO,DST_PORT,TCP_FLAGS,TLS_VERSION,HTTP_USER_AGENT,SRC_PORT,DST_IP,SRC_IP,PACKET_SIZE,TCP_HDR_LEN,KNOWN_HOST_DEVICE,TCP_URP 
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1491,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1492,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1493,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1494,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1495,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1496,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1497,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1498,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1499,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1500,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1501,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1502,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1503,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1504,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1505,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1506,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1507,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1508,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467400000,52,1,N/A,0,udp,N/A,N/A,1509,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.467788000,128,1,N/A,0,udp,N/A,N/A,1510,443,N/A,N/A,N/A,53389,151.101.67.5,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468273000,128,1,N/A,0,udp,N/A,N/A,1511,443,N/A,N/A,N/A,53389,151.101.67.5,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468403000,52,1,N/A,0,udp,N/A,N/A,1512,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468403000,52,1,N/A,0,udp,N/A,N/A,1513,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468403000,52,1,N/A,0,udp,N/A,N/A,1514,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468403000,52,1,N/A,0,udp,N/A,N/A,1515,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468403000,52,1,N/A,0,udp,N/A,N/A,1516,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468403000,52,1,N/A,0,udp,N/A,N/A,1517,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468403000,52,1,N/A,0,udp,N/A,N/A,1518,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468403000,52,1,N/A,0,udp,N/A,N/A,1519,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468424000,128,1,N/A,0,udp,N/A,N/A,1520,443,N/A,N/A,N/A,53389,151.101.67.5,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468556000,128,1,N/A,0,udp,N/A,N/A,1521,443,N/A,N/A,N/A,53389,151.101.67.5,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468684000,128,1,N/A,0,udp,N/A,N/A,1522,443,N/A,N/A,N/A,53389,151.101.67.5,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1523,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1524,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1525,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1526,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1527,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1528,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1529,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1530,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1531,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1532,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1533,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1534,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1535,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1536,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1537,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1538,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1539,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1540,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1541,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1542,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1543,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468786000,52,1,N/A,0,udp,N/A,N/A,1544,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.468994000,128,1,N/A,0,udp,N/A,N/A,1545,443,N/A,N/A,N/A,53389,151.101.67.5,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1546,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1547,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1548,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1549,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1550,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1551,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1552,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1553,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1554,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1555,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1556,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1557,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1558,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1559,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1560,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1561,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1562,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1563,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1564,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1565,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1566,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1567,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1568,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1569,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1570,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1571,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1572,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1573,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1574,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1575,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1576,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.471631000,52,1,N/A,0,udp,N/A,N/A,1577,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472053000,128,1,N/A,0,udp,N/A,N/A,1578,443,N/A,N/A,N/A,56584,142.251.45.78,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472232000,128,1,N/A,0,udp,N/A,N/A,1579,443,N/A,N/A,N/A,56584,142.251.45.78,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472720000,128,1,N/A,0,udp,N/A,N/A,1580,443,N/A,N/A,N/A,53389,151.101.67.5,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1581,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1582,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1583,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1584,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1585,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1586,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1587,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1588,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1589,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1590,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1591,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1592,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1593,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1594,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1595,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.472737000,52,1,N/A,0,udp,N/A,N/A,1596,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473238000,128,1,N/A,0,udp,N/A,N/A,1597,443,N/A,N/A,N/A,53389,151.101.67.5,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,1115,1663877125.473359000,53,1,436232537,0,tcp,N/A,8,1598,64099,·······AP···,N/A,N/A,443,10.169.169.21,104.16.148.64,20,20,Windows,0
N/A,N/A,0,N/A,582,1663877125.473359000,232,0,1530198260,0,tcp,N/A,131,1599,64108,·······A····,N/A,N/A,443,10.169.169.21,13.226.178.136,20,20,Windows,0
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1600,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1601,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1602,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1603,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1604,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1605,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1606,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1607,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1608,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1609,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1610,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473359000,52,1,N/A,0,udp,N/A,N/A,1611,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,01:01:05:0a:1a:00:61:59:1a:00:64:d9,8607,1663877125.473458000,128,1,302541641,0,tcp,N/A,510,1612,443,·······A····,N/A,N/A,64099,104.16.148.64,10.169.169.21,20,32,Windows,0
N/A,N/A,0,N/A,N/A,1663877125.473506000,128,1,N/A,0,udp,N/A,N/A,1613,443,N/A,N/A,N/A,53389,151.101.67.5,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.473771000,128,1,N/A,0,udp,N/A,N/A,1614,443,N/A,N/A,N/A,53389,151.101.67.5,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,582,1663877125.473799000,232,0,1530198260,0,tcp,N/A,131,1615,64108,·······AP···,N/A,N/A,443,10.169.169.21,13.226.178.136,20,20,Windows,0
N/A,N/A,0,N/A,582,1663877125.473799000,232,0,1530198406,0,tcp,N/A,131,1616,64108,·······AP···,N/A,N/A,443,10.169.169.21,13.226.178.136,20,20,Windows,0
N/A,N/A,0,N/A,6185,1663877125.473885000,128,1,71689598,0,tcp,N/A,516,1617,443,·······A····,N/A,N/A,64108,13.226.178.136,10.169.169.21,20,20,Windows,0
N/A,N/A,0,N/A,7753,1663877125.475081000,128,1,1633698776,0,tcp,N/A,513,1618,443,·······AP···,N/A,N/A,64106,23.206.231.248,10.169.169.21,20,20,Windows,0
N/A,N/A,0,N/A,N/A,1663877125.476412000,128,1,N/A,0,udp,N/A,N/A,1619,443,N/A,N/A,N/A,53389,151.101.67.5,10.169.169.21,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.477478000,52,1,N/A,0,udp,N/A,N/A,1620,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.477478000,52,1,N/A,0,udp,N/A,N/A,1621,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.477478000,52,1,N/A,0,udp,N/A,N/A,1622,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.477478000,52,1,N/A,0,udp,N/A,N/A,1623,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.477478000,52,1,N/A,0,udp,N/A,N/A,1624,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.477478000,52,1,N/A,0,udp,N/A,N/A,1625,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.477478000,52,1,N/A,0,udp,N/A,N/A,1626,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.477478000,52,1,N/A,0,udp,N/A,N/A,1627,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.477478000,52,1,N/A,0,udp,N/A,N/A,1628,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.477478000,52,1,N/A,0,udp,N/A,N/A,1629,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877125.477478000,52,1,N/A,0,udp,N/A,N/A,1630,53389,N/A,N/A,N/A,443,10.169.169.21,151.101.67.5,20,N/A,Windows,N/A
